CANAN-Çevik-1030522093-3,999-2-1-4-K
TUĞBA-Çatalbaş-1030520920-1,796-5455-1345-4-K
İREM-Atakol-1030521897-1,795-5459-1346-4-K
DEMET-Polat-1030520936-1,793-5464-1347-4-K
CÜNEYT-Sepetçi-1030522020-1,787-5479-1348-4-E
EMRE-Koç-1030520322-1,786-5482-1349-4-E
ESMA-Köybaşı-1030521433-1,786-5483-1350-4-K
RAMAZAN-Ekşioğlu-1030522092-1,786-5484-1351-4-E
METEHAN-Kahveci-1030521211-1,785-5487-1352-4-E
YEŞİM-Kocabıyık-1030520415-1,784-5491-1353-4-K
HALUK-Kaya -1030521763-1,783-5494-1354-4-E
SERGEN-Kılıççı-1030522461-1,782-5496-1355-4-E
UĞUR-Akyüz-1030522089-1,781-5497-1356-4-E
GÜLNİHAL-Çapanoğlu-1030521160-1,78-5498-1357-4-K
GÖZDE-Beşerler-1030521424-1,779-5502-1358-4-K
ESAT-Baturalp-1030522253-1,778-5506-1359-4-E
GAMZE-Öymen-1030520588-1,774-5512-1360-4-K
MUSTAFA-Bakırcıoğlu-1030520351-1,771-5521-1361-4-E
ALMİLA-Adal-1030521324-1,771-5522-1362-4-K
YÜSRA-Bolatlı-1030521756-1,769-5524-1363-4-K
GÜLNAZ-Egeli-1030520178-1,763-5536-1364-4-K
AYFER-Abacı-1030521642-1,762-5537-1365-4-K
DİLARA-Nalbantoğlu-1030521716-1,756-5556-1366-4-K
CANSU-Türkyılmaz-1030520456-1,754-5561-1367-4-K
CÜNEYT-Durak -1030521731-1,751-5566-1368-4-E
ÖZKAN-Erkekli-1030521920-1,751-5567-1369-4-E
FİRDEVS-Erberk-1030521710-1,749-5569-1370-4-K
ÖZGÜR-Topaloğlu-1030520291-1,746-5575-1371-4-E
DERYA-Günday-1030520719-1,746-5576-1372-4-K
DERYA-Velioğlu-1030520101-1,745-5580-1373-4-K
ASLIM-Tunaboylu-1030521014-1,744-5585-1374-4-K
GONCA-Ilıcalı-1030521055-1,743-5586-1375-4-K
HAKKI-Babacan-1030520818-1,742-5592-1376-4-E
AŞİYAN-Alyanak-1030520667-1,741-5597-1377-4-K
ALP-Dalkıran-1030521876-1,738-5607-1378-4-E
İLYA-Sarıoğlu-1030522263-1,738-5608-1379-4-K
HANDE-Nebioğlu-1030522379-1,738-5609-1380-4-K
NAZİK-Akışık-1030520329-1,736-5614-1381-4-K
SERGEN-Çapanoğlu-1030520496-1,733-5620-1382-4-E
CANAN-Limoncuoğlu-1030520941-1,733-5621-1383-4-K
SEMİHA-Aybar-1030520538-1,726-5637-1384-4-K
EYŞAN-Avan-1030521493-1,725-5640-1385-4-K
MELİKE-Öztonga-1030521929-1,723-5647-1386-4-K
NAZİK-Tokgöz-1030520500-1,716-5658-1387-4-K
HAKAN-Tahincioğlu-1030521496-1,716-5659-1388-4-E
İLYA-Solmaz-1030520123-1,706-5675-1389-4-K
EMRE-Tunaboylu-1030520732-1,706-5676-1390-4-E
ONUR-Baturalp-1030520078-1,704-5681-1391-4-E
YAHYA-Toraman-1030521335-1,704-5682-1392-4-E
MEHTAP-Tuğluk-1030522457-1,704-5683-1393-4-K
UTKU-Orbay-1030520194-1,702-5689-1394-4-E
BURHAN-Poçan-1030521431-1,701-5693-1395-4-E
NİHAL-Tokatlıoğlu-1030520590-1,7-5696-1396-4-K
DAMLA-Sezek-1030520533-1,698-5701-1397-4-K
SELİM-Eronat-1030521614-1,698-5702-1398-4-E
SALİH-Yılmazer-1030522324-1,696-5707-1399-4-E
HASAN-Akgül-1030522107-1,695-5712-1400-4-E
MUSTAFA-Öztonga-1030520237-1,694-5714-1401-4-E
SALİH-Karaer-1030522037-1,693-5716-1402-4-E
HATİCE-Özgörkey-1030521028-1,69-5718-1403-4-K
AHU-Topçuoğlu-1030521479-1,69-5719-1404-4-K
CUMAALİ-Dağlaroğlu-1030521956-1,69-5720-1405-4-E
BEGÜM-Erdoğan-1030522271-1,69-5721-1406-4-K
YUNUSHAN-Arslanoğlu-1030521941-1,689-5722-1407-4-E
FİKRET-Erbulak-1030522059-1,688-5724-1408-4-E
ERSİN-Arslanoğlu-1030520384-1,686-5732-1409-4-E
MİHRİBAN-Ağaoğlu-1030520185-1,682-5738-1410-4-K
VOLKAN-Baykam-1030520397-1,678-5746-1411-4-E
BUSE-Aydan-1030520748-1,677-5748-1412-4-K
AYSU-Akgül-1030520651-1,675-5750-1413-4-K
EMRE-Pektemek-1030520810-1,675-5751-1414-4-E
HİLAL-Polat-1030520643-1,674-5752-1415-4-K
ÇAĞLAR-Menemencioğlu-1030521692-1,674-5753-1416-4-E
ADEM-Erbay-1030520706-1,672-5759-1417-4-E
ESMA-Akgül-1030521776-1,669-5767-1418-4-K
YASEMİN-Tokgöz-1030522150-1,667-5771-1419-4-K
FAİK-Kocabıyık-1030520245-1,664-5776-1420-4-E
EMİR-Dağdaş-1030522230-1,664-5777-1421-4-E
MEHMET-Keçeci-1030522118-1,663-5781-1422-4-E
VEYSEL-Tütüncü-1030520852-1,662-5782-1423-4-E
CENGİZ-Kunt-1030521076-1,661-5786-1424-4-E
DUYGU-Doğan -1030522012-1,661-5787-1425-4-K
EBRU-Yetkiner-1030521953-1,66-5788-1426-4-K
SÜMEYYE-Nalbantoğlu-1030520543-1,659-5793-1427-4-K
DİLEK-Toraman-1030521280-1,658-5796-1428-4-K
EKREM-Tunçeri-1030520628-1,653-5802-1429-4-E
DOĞAN-Kıraç -1030521560-1,653-5803-1430-4-E
OKTAY-Durak -1030520550-1,648-5813-1431-4-E
HANDE-Kunt-1030521952-1,647-5817-1432-4-K
ÖZGÜR-Akay-1030520669-1,646-5818-1433-4-E
SEFA-Akışık-1030520594-1,645-5821-1434-4-E
DUYGU-Akyürek-1030521893-1,644-5822-1435-4-K
HASAN-Türkdoğan-1030521300-1,643-5824-1436-4-E
HİLAL-Dağlaroğlu-1030521533-1,643-5825-1437-4-K
ÇAĞRI-Uca-1030520828-1,642-5828-1438-4-E
HALUK-Atan-1030521629-1,641-5829-1439-4-E
GÜNER-Hamzaoğlu-1030522141-1,641-5830-1440-4-K
İREM-Akyürek-1030520834-1,637-5837-1441-4-K
SEZER-Ağaoğlu-1030522013-1,636-5841-1442-4-E
BİLGEHAN-Pekkan-1030520745-1,635-5845-1443-4-K
YUSUF-Okumuş-1030522348-1,631-5857-1444-4-E
İBRAHİM-Erbulak-1030522448-1,631-5858-1445-4-E
CANER-Kurutluoğlu-1030520257-1,627-5864-1446-4-E
CANTEKİN-Aşıkoğlu-1030520570-1,627-5865-1447-4-E
DENİZ-Ayaydın-1030520382-1,626-5866-1448-4-E
TAYFUN-Dizdar -1030522229-1,626-5867-1449-4-E
NESLİHAN-Pekkan-1030520029-1,624-5870-1450-4-K
TAHSİN-Okumuş-1030521238-1,623-5873-1451-4-E
AHU-Eronat-1030520405-1,619-5879-1452-4-K
NURULLAH-Tütüncü-1030520944-1,619-5880-1453-4-E
NERGİS-Atan-1030521854-1,619-5881-1454-4-K
CANAN-Karaduman-1030521006-1,617-5884-1455-4-K
AYFER-Günday-1030520007-1,616-5886-1456-4-K
İLKNUR-Ağaoğlu-1030520599-1,615-5889-1457-4-K
AYFER-Erberk-1030522485-1,613-5893-1458-4-K
ŞEVVAL-Baykam-1030521436-1,612-5897-1459-4-K
İBRAHİM-Kahveci-1030522188-1,608-5907-1460-4-E
İLAYDA-Erbay-1030520199-1,603-5918-1461-4-K
MAHMURE-Arıcan-1030521200-1,601-5923-1462-4-K
NELİS-Çatalbaş-1030521409-1,6-5925-1463-4-K
HAZİM-Keçeci-1030522391-1,6-5926-1464-4-E
ÇAĞRI-Karadaş-1030522473-1,6-5927-1465-4-E
CANAN-Ekşioğlu-1030521940-1,593-5939-1466-4-K
BAYRAM-Körmükçü-1030520579-1,591-5943-1467-4-E
HABİBE-Abadan-1030520117-1,59-5948-1468-4-K
UTKU-Ilıcalı-1030520367-1,584-5961-1469-4-E
CİVAN-Kahveci-1030520358-1,58-5968-1470-4-E
PERİHAN-Sinanoğlu-1030521974-1,578-5976-1471-4-K
DESTAN-Evliyaoğlu-1030520176-1,576-5980-1472-4-K
METEHAN-Tanrıkulu-1030522231-1,576-5981-1473-4-E
BAŞARAN-Çevik-1030520598-1,575-5983-1474-4-E
SİBEL-Kahveci-1030522095-1,575-5984-1475-4-K
BUĞRA-Erçetin-1030520966-1,573-5987-1476-4-E
ERSİN-Çağıran-1030521386-1,572-5990-1477-4-E
ÇİCEK-Tokatlıoğlu-1030521736-1,571-5992-1478-4-K
SEFANUR-Polat-1030521966-1,571-5993-1479-4-K
SALİH-Taşlı-1030522036-1,57-5995-1480-4-E
DİLAVER-Oraloğlu-1030520989-1,569-5998-1481-4-E
HALE-Akay-1030521256-1,569-5999-1482-4-K
FAHRİ-Kılıççı-1030520131-1,568-6002-1483-4-E
CUMA-Kunt-1030520971-1,566-6005-1484-4-E
NAZİK-Dalkıran-1030521932-1,566-6006-1485-4-K
SERDAR-Adal-1030520750-1,565-6010-1486-4-E
HAZİM-Ertepınar-1030520664-1,562-6015-1487-4-E
HÜSEYİN-Erbay-1030521691-1,561-6018-1488-4-E
ŞEYDA-Yıldırım -1030522377-1,56-6022-1489-4-K
FAZLI-Dağdaş-1030521374-1,557-6026-1490-4-E
ELİF-Hamzaoğlu-1030521554-1,556-6030-1491-4-K
İLYA-Mayhoş-1030520858-1,552-6038-1492-4-K
KAAN-Ilıcalı-1030521193-1,551-6045-1493-4-E
FAHRİ-Çörekçi-1030522476-1,548-6056-1494-4-E
AYÇA-Türkdoğan-1030522368-1,547-6058-1495-4-K
ÖZKAN-Çamdalı-1030520837-1,542-6069-1496-4-E
DİLRUBA-Denkel-1030521372-1,54-6074-1497-4-K
DENİZ-Tüzün-1030522273-1,54-6075-1498-4-K
MELODİ-Kutlay-1030521020-1,539-6080-1499-4-K
GÜLÇİN-Akgül-1030520085-1,537-6083-1500-4-K
GAYE-Elçiboğa-1030521925-1,536-6085-1501-4-K
NİHAL-Topaloğlu-1030520027-1,533-6090-1502-4-K
GÖZDE-Erbay-1030520725-1,532-6092-1503-4-K
KÜBRA-Adıvar-1030521123-1,527-6103-1504-4-K
HİLMİ-Başoğlu-1030521353-1,525-6110-1505-4-E
CAN-Körmükçü-1030522330-1,524-6115-1506-4-E
SIRRI-Karadaş-1030521432-1,523-6119-1507-4-E
ÖMER-Öztonga-1030522168-1,522-6120-1508-4-E
PERİHAN-Kutlay-1030522342-1,518-6131-1509-4-K
ILGIN-Karadaş-1030520757-1,515-6139-1510-4-K
TAHSİN-Erez-1030520948-1,513-6141-1511-4-E
EREN-Süleymanoğlu-1030521429-1,513-6142-1512-4-E
ALİSA-Koçyiğit-1030520638-1,512-6145-1513-4-K
SEVGİ-Ekici-1030522215-1,512-6146-1514-4-K
HASAN-Gümüşpala-1030521209-1,511-6149-1515-4-E
ELÇİN-Numanoğlu-1030520004-1,508-6152-1516-4-K
CANSU-Topaloğlu-1030522243-1,507-6156-1517-4-K
BARAN-Solmaz-1030521547-1,506-6159-1518-4-E
YUSUF-Özbey-1030520856-1,505-6160-1519-4-E
GÜLNAZ-Velioğlu-1030522387-1,505-6161-1520-4-K
DAMLA-Ekici-1030521504-1,502-6167-1521-4-K
ÖZKAN-Doğan -1030521244-1,499-6175-1522-4-E
FEYZA-Korol-1030521197-1,498-6182-1523-4-K
AYLİN-Sözeri-1030520090-1,495-6190-1524-4-K
ADEM-Yeşilkaya-1030521669-1,495-6191-1525-4-E
RESUL-Ayverdi-1030522205-1,493-6195-1526-4-E
EMİNE-Kutlay-1030522496-1,493-6196-1527-4-K
ECEM-Kunt-1030521807-1,492-6202-1528-4-K
CANSU-Barbarosoğlu-1030521271-1,488-6213-1529-4-K
EYLÜL-Nebioğlu-1030521885-1,488-6214-1530-4-K
CEM-Taşlı-1030520532-1,486-6219-1531-4-E
HALDUN-Durak -1030521935-1,486-6220-1532-4-E
HİKMET-Kocabıyık-1030521959-1,485-6225-1533-4-E
BUĞRA-Karaböcek-1030520999-1,484-6227-1534-4-E
CİVAN-Bakırcıoğlu-1030521589-1,484-6228-1535-4-E
ENES-Beşok-1030521129-1,483-6230-1536-4-E
GÜL-Oraloğlu-1030521311-1,483-6231-1537-4-K
OKTAY-Tütüncü-1030522050-1,481-6233-1538-4-E
ADEM-Tuğluk-1030522083-1,48-6234-1539-4-E
AYFER-Beşerler-1030520768-1,478-6239-1540-4-K
NESLİHAN-Kaya -1030520481-1,476-6248-1541-4-K
FATİH-Ilıcalı-1030520443-1,474-6255-1542-4-E
DOĞAN-Önür-1030521507-1,474-6256-1543-4-E
CEM-Mayhoş-1030521190-1,471-6261-1544-4-E
HALDUN-Çörekçi-1030520801-1,47-6264-1545-4-E
BERAT-Ayverdi-1030521137-1,467-6272-1546-4-E
RÜMEYSA-Sarıoğlu-1030520363-1,465-6275-1547-4-K
ERKAN-Yıldırım -1030521583-1,464-6277-1548-4-E
SİNEM-Bolatlı-1030522125-1,464-6278-1549-4-K
HACI-Karaer-1030522181-1,461-6285-1550-4-E
HAYAT-Çörekçi-1030522360-1,461-6286-1551-4-K
EKREM-Çamdalı-1030520825-1,459-6289-1552-4-E
AHSEN-Ekici-1030520978-1,458-6291-1553-4-K
FERDA-Orbay-1030522351-1,458-6292-1554-4-K
NİHAL-Yetkiner-1030520610-1,453-6304-1555-4-K
SEFA-Avan-1030521922-1,451-6312-1556-4-E
ÇAĞATAY-Kurutluoğlu-1030520432-1,449-6317-1557-4-E
DOĞUKAN-Özbir-1030520374-1,448-6320-1558-4-E
İBRAHİM-Samancı-1030521383-1,446-6323-1559-4-E
NECLA-Erbay-1030521752-1,446-6324-1560-4-K
NERGİS-Kulaksızoğlu-1030522417-1,446-6325-1561-4-K
ÇAĞRI-Durak -1030520081-1,437-6344-1562-4-E
HAKKI-Akyürek-1030521679-1,437-6345-1563-4-E
ALPEREN-Elçiboğa-1030522238-1,437-6346-1564-4-E
ŞEYMA-Ekşioğlu-1030521107-1,436-6351-1565-4-K
ALİSA-Nebioğlu-1030521220-1,436-6352-1566-4-K
SEYİT-Özkara-1030520028-1,433-6359-1567-4-E
OKTAY-Özberk-1030520037-1,433-6360-1568-4-E
HALİME-Taşçı-1030521690-1,433-6361-1569-4-K
İBRAHİM-Erdoğan-1030520344-1,432-6363-1570-4-E
TAHA-Ertepınar-1030521243-1,431-6365-1571-4-E
SEMİH-Ekşioğlu-1030521921-1,43-6368-1572-4-E
ŞEYMA-Ertepınar-1030520752-1,428-6372-1573-4-K
CANAN-Babacan-1030521866-1,427-6373-1574-4-K
İREM-Günday-1030521061-1,425-6378-1575-4-K
OKTAY-Sadıklar-1030522112-1,423-6382-1576-4-E
GAYE-Yetkiner-1030522314-1,422-6384-1577-4-K
ÖZGÜR-Sezek-1030521098-1,417-6395-1578-4-E
FAHRİ-Öztonga-1030520677-1,416-6397-1579-4-E
ÇETİN-Tüzün-1030521764-1,414-6401-1580-4-E
SEVİL-Ertürk-1030521990-1,412-6409-1581-4-K
MİNE-Doğan -1030520680-1,41-6416-1582-4-K
PELİN-Özberk-1030520494-1,408-6421-1583-4-K
ALMİLA-Kulaksızoğlu-1030521403-1,407-6424-1584-4-K
YEŞİM-Kuday-1030521625-1,407-6425-1585-4-K
MİRAY-Tunçeri-1030521938-1,405-6429-1586-4-K
DEFNE-Yorulmaz-1030522333-1,405-6430-1587-4-K
AHSEN-Kuzucu-1030520636-1,402-6437-1588-4-K
MEMDUH-Babacan-1030521157-1,402-6438-1589-4-E
EMİNE-Tokatlıoğlu-1030521481-1,401-6441-1590-4-K
FEYZA-Eronat-1030520574-1,398-6449-1591-4-K
ALİME-Pektemek-1030522321-1,398-6450-1592-4-K
VENHAR-Aşıkoğlu-1030520631-1,397-6452-1593-4-K
BÜLENT-Mayhoş-1030520854-1,397-6453-1594-4-E
METEHAN-Kumcuoğlu-1030522151-1,394-6459-1595-4-E
EMRE-Çağıran-1030520703-1,393-6462-1596-4-E
ŞEYMANUR-Yorulmaz-1030521490-1,391-6464-1597-4-K
ORHAN-Babacan-1030520684-1,389-6466-1598-4-E
HALİT-Yeşilkaya-1030520980-1,389-6467-1599-4-E
FEYZA-Çağıran-1030521745-1,388-6471-1600-4-K
YUSUF-Özgörkey-1030522055-1,386-6475-1601-4-E
ÇAĞLAR-Adan-1030521508-1,385-6479-1602-4-E
CEYLİN-Öztonga-1030520522-1,383-6482-1603-4-K
ŞEYMA-Velioğlu-1030520914-1,381-6489-1604-4-K
EMİNE-Yeşilkaya-1030521585-1,378-6495-1605-4-K
SEÇİL-Menemencioğlu-1030521641-1,378-6496-1606-4-K
GÜLNİHAL-Özkök -1030520616-1,377-6499-1607-4-K
FERHAN-Sezek-1030521302-1,377-6500-1608-4-K
CEREN-Topaloğlu-1030520761-1,376-6503-1609-4-K
BEGÜM-Düşenkalkar-1030521203-1,373-6514-1610-4-K
NAZ-Ayverdi-1030522087-1,373-6515-1611-4-K
BUĞRA-Ekici-1030520053-1,372-6518-1612-4-E
HAYAL-Özdoğan-1030521634-1,366-6535-1613-4-K
DİCLE-Köybaşı-1030521924-1,366-6536-1614-4-K
HAZİM-Solmaz-1030520955-1,365-6538-1615-4-E
GÜRBÜZ-Sadıklar-1030522433-1,365-6539-1616-4-E
EYÜP-Akyürek-1030522413-1,361-6549-1617-4-E
ÖZGÜR-Akar -1030520952-1,36-6550-1618-4-E
AYSU-Ertürk-1030520252-1,359-6553-1619-4-K
ÇİLAY-Kutlay-1030520371-1,359-6554-1620-4-K
DİLRUBA-Erbulak-1030520095-1,358-6557-1621-4-K
ESEN-Kasapoğlu-1030520116-1,356-6561-1622-4-K
KADİR-Tahincioğlu-1030522228-1,356-6562-1623-4-E
SEVDE-Kutlay-1030521746-1,353-6567-1624-4-K
İPEK-Numanoğlu-1030520911-1,348-6577-1625-4-K
CAFE-Atakol-1030522409-1,345-6588-1626-4-E
FATİH-Tokgöz-1030520843-1,344-6591-1627-4-E
AYŞE-Akgül-1030520221-1,342-6598-1628-4-K
İLAYDA-Erberk-1030520927-1,342-6599-1629-4-K
SÜHEYLA-Özdenak-1030521082-1,34-6603-1630-4-K
AHSEN-Bolatlı-1030522019-1,337-6611-1631-4-K
DOĞUKAN-Özbey-1030520133-1,336-6615-1632-4-E
TUĞRAN-Paksüt-1030521639-1,334-6618-1633-4-E
SÜMEYRA-Akyüz-1030521609-1,331-6623-1634-4-K
BEGÜM-Tokatlıoğlu-1030520547-1,325-6635-1635-4-K
ADEM-Toraman-1030521910-1,323-6642-1636-4-E
UĞUR-Ekşioğlu-1030520564-1,32-6648-1637-4-E
AYŞENUR-Sandalcı-1030521519-1,32-6649-1638-4-K
İDİL-Ekşioğlu-1030521796-1,319-6652-1639-4-K
UĞUR-Kumcuoğlu-1030520608-1,316-6661-1640-4-E
ECEM-Kahveci-1030521467-1,316-6662-1641-4-K
AŞİYAN-Sezek-1030520246-1,314-6665-1642-4-K
UĞUR-Çatalbaş-1030522455-1,313-6670-1643-4-E
CAFER-Tunaboylu-1030520982-1,312-6671-1644-4-E
ALP-Yeşilkaya-1030522466-1,312-6672-1645-4-E
HASAN-Ertürk-1030520340-1,31-6678-1646-4-E
CEREN-Kocabıyık-1030522431-1,31-6679-1647-4-K
BAYRAM-Tütüncü-1030520606-1,309-6681-1648-4-E
HİLMİ-Demirbaş-1030521566-1,308-6685-1649-4-E
SELÇUK-Hakyemez-1030522410-1,308-6686-1650-4-E
ŞAHİN-Ekici-1030520300-1,306-6693-1651-4-E
HALUK-Karadaş-1030521226-1,306-6694-1652-4-E
GÖKHAN-Atan-1030520457-1,305-6695-1653-4-E
GÖKHAN-Yeşilkaya-1030521059-1,304-6696-1654-4-E
HALİT-Arıcan-1030522167-1,304-6697-1655-4-E
LATİFE-Kunter-1030522491-1,304-6698-1656-4-K
BERRE-Dağdaş-1030520212-1,303-6701-1657-4-K
RÜMEYSA-Tekand-1030521565-1,303-6702-1658-4-K
MİRAY-Dağdaş-1030520219-1,301-6708-1659-4-K
CANER-Kutlay-1030521133-1,299-6711-1660-4-E
HANDAN-Ertürk-1030520474-1,297-6714-1661-4-K
AŞİYAN-Kunter-1030522256-1,296-6719-1662-4-K
SÜMEYRA-Arıcan-1030521164-1,294-6723-1663-4-K
HALİL-Akman-1030522030-1,291-6727-1664-4-E
BERAT-Adal-1030520583-1,289-6733-1665-4-E
SİNEM-Akan-1030521044-1,289-6734-1666-4-K
MAHMURE-Gönültaş-1030522252-1,287-6738-1667-4-K
İZZET-Yıldızoğlu-1030521147-1,285-6745-1668-4-E
HÜSAMEDDİN-Evliyaoğlu-1030520426-1,283-6751-1669-4-E
İPEK-Numanoğlu-1030522139-1,28-6756-1670-4-K
İREM-Menemencioğlu-1030520868-1,278-6762-1671-4-K
CANER-Uluhan-1030521659-1,277-6764-1672-4-E
CANTEKİN-Pektemek-1030521334-1,272-6776-1673-4-E
ATAKAN-Örge-1030521072-1,268-6789-1674-4-E
CUMA-Okur-1030521559-1,267-6792-1675-4-E
GÜLÇİN-Uca-1030520186-1,262-6799-1676-4-K
DAMLA-Kahveci-1030520445-1,26-6807-1677-4-K
ALİME-Demirbaş-1030520571-1,26-6808-1678-4-K
HİLMİ-Çapanoğlu-1030520495-1,259-6809-1679-4-E
BAŞARAN-Kulaksızoğlu-1030521301-1,259-6810-1680-4-E
SEÇİL-Tazegül-1030521821-1,258-6813-1681-4-K
DERVİŞ-Okumuş-1030521754-1,256-6817-1682-4-E
SEYYİD-Günday-1030522323-1,254-6821-1683-4-E
NİMET-Akyüz-1030521748-1,252-6826-1684-4-K
YUSUF-Yalçın-1030521085-1,251-6830-1685-4-E
CEM-Erginsoy-1030521115-1,249-6837-1686-4-E
TAYFUN-Adal-1030520640-1,248-6841-1687-4-E
NELİS-Özbey-1030520166-1,242-6852-1688-4-K
AHENK-Öymen-1030521650-1,242-6853-1689-4-K
EMRE-Mayhoş-1030521902-1,239-6861-1690-4-E
FİLİZ-Korol-1030520842-1,238-6863-1691-4-K
YUNUS-Bademci-1030521045-1,235-6867-1692-4-E
KEREM-Bolatlı-1030521791-1,234-6869-1693-4-E
ŞEYMANUR-Topaloğlu-1030521954-1,233-6871-1694-4-K
METEHAN-Akyüz-1030521849-1,231-6873-1695-4-E
ADİLE-Adan-1030521108-1,229-6875-1696-4-K
ABDURRAHMAN-Erçetin-1030520840-1,225-6882-1697-4-E
FAZLI-Dağdaş-1030521946-1,225-6883-1698-4-E
DENİZ-Akışık-1030521393-1,224-6885-1699-4-K
PERİHAN-Uluhan-1030520902-1,223-6887-1700-4-K
GÜNER-Yıldızoğlu-1030521573-1,221-6892-1701-4-K
İLAYDA-Tuğlu-1030521454-1,22-6894-1702-4-K
SIRRI-Dalkıran-1030521722-1,21-6913-1703-4-E
DOĞAN-Durak -1030521968-1,21-6914-1704-4-E
BEGÜM-Yetkiner-1030522175-1,209-6919-1705-4-K
ASLIHAN-Paksüt-1030520319-1,205-6928-1706-4-K
ÖMER-Demirbaş-1030522021-1,205-6929-1707-4-E
ÇİCEK-Ayverdi-1030522325-1,205-6930-1708-4-K
TUNA-Ağaoğlu-1030520746-1,204-6932-1709-4-E
AKIN-Çamdalı-1030520514-1,203-6934-1710-4-E
SEMİHA-Velioğlu-1030521534-1,203-6935-1711-4-K
FATİH-Özdoğan-1030522053-1,201-6942-1712-4-E
YUNUSHAN-Yetkiner-1030522114-1,2-6945-1713-4-E
DEMET-Ekşioğlu-1030521972-1,197-6950-1714-4-K
SEFA-Ilıcalı-1030520996-1,194-6954-1715-4-E
YÜSRA-Paksüt-1030520737-1,192-6959-1716-4-K
TUĞÇE-Yeşilkaya-1030521306-1,189-6961-1717-4-K
MİHRİBAN-Sezek-1030521366-1,189-6962-1718-4-K
ABDULLAH-Gümüşpala-1030521694-1,186-6968-1719-4-E
BURHAN-Kulaksızoğlu-1030521370-1,185-6971-1720-4-E
NAZİK-Dağdaş-1030522304-1,185-6972-1721-4-K
GÜRBÜZ-Koç-1030520149-1,184-6976-1722-4-E
GÜNER-Kavaklıoğlu-1030520647-1,178-6985-1723-4-K
ASLIHAN-Poçan-1030521672-1,178-6986-1724-4-K
CAFE-Tanrıkulu-1030521896-1,177-6987-1725-4-E
SÜMEYRA-Kıraç -1030521087-1,175-6991-1726-4-K
EDA-Babacan-1030521781-1,175-6992-1727-4-K
AYFER-Ertürk-1030521955-1,175-6993-1728-4-K
NUR-Oraloğlu-1030521486-1,174-6995-1729-4-K
FERİHA-Köybaşı-1030521741-1,174-6996-1730-4-K
AKIN-Günday-1030521600-1,17-7005-1731-4-E
SELİN-Akyürek-1030522406-1,17-7006-1732-4-K
GÖNÜL-Akay-1030521989-1,168-7010-1733-4-K
ELÇİN-Ekici-1030522408-1,168-7011-1734-4-K
NAZLI-Bakırcıoğlu-1030520040-1,164-7020-1735-4-K
TAYFUN-Nalbantoğlu-1030520087-1,162-7022-1736-4-E
ŞEYDA-Kunt-1030521030-1,162-7023-1737-4-K
CEYLAN-Barbarosoğlu-1030520527-1,161-7029-1738-4-K
AKIN-Ozansoy-1030522326-1,156-7039-1739-4-E
ATAKAN-Günday-1030521002-1,152-7050-1740-4-E
KALENDER-Çamdalı-1030521880-1,147-7061-1741-4-E
DESTAN-Aşıkoğlu-1030520348-1,146-7067-1742-4-K
RECEP-Orbay-1030522362-1,145-7068-1743-4-E
SÜMEYYE-Kurutluoğlu-1030521251-1,144-7069-1744-4-K
SERGEN-Biçer-1030520536-1,142-7072-1745-4-E
EMRULLAH-Önür-1030521888-1,14-7080-1746-4-E
CANER-Ertürk-1030520675-1,139-7081-1747-4-E
SÜMEYRA-Koç-1030521485-1,136-7089-1748-4-K
HALİT-Atakol-1030521695-1,136-7090-1749-4-E
İNCİ-Özdoğan-1030520280-1,133-7092-1750-4-K
CAFER-Körmükçü-1030521742-1,132-7093-1751-4-E
PERİHAN-Hakyemez-1030520722-1,131-7097-1752-4-K
ÖZKAN-Erçetin-1030522443-1,128-7099-1753-4-E
ELÇİN-Polat-1030521066-1,126-7103-1754-4-K
AYŞE-Kunter-1030521939-1,125-7106-1755-4-K
NİMET-Erberk-1030520301-1,123-7113-1756-4-K
İLKNUR-Eronat-1030520591-1,122-7115-1757-4-K
DİLAVER-Alnıaçık-1030521587-1,122-7116-1758-4-E
KAAN-Denkel-1030521784-1,121-7119-1759-4-E
HALİME-Akaydın-1030520698-1,116-7128-1760-4-K
NURULLAH-Taşçı-1030520932-1,114-7133-1761-4-E
HÜSAMEDDİN-Tekelioğlu-1030521760-1,112-7140-1762-4-E
DİCLE-Dağlaroğlu-1030520789-1,108-7149-1763-4-K
BATUHAN-Kutlay-1030520349-1,107-7152-1764-4-E
SENEM-Kavaklıoğlu-1030520714-1,106-7153-1765-4-K
HAMZA-Çapanoğlu-1030521718-1,104-7156-1766-4-E
OSMAN-Orbay-1030520311-1,102-7163-1767-4-E
ÖZKAN-Ekşioğlu-1030520836-1,097-7175-1768-4-E
ERKAN-Balaban-1030520006-1,093-7183-1769-4-E
SEVDE-Kılıççı-1030520826-1,093-7184-1770-4-K
ENES-Karaböcek-1030522289-1,093-7185-1771-4-E
İLAYDA-Öztonga-1030520963-1,092-7186-1772-4-K
ŞEVVAL-Velioğlu-1030521881-1,091-7189-1773-4-K
BAHADIR-Ilıcalı-1030522148-1,089-7194-1774-4-E
DİLBERAYELA-Elmastaşoğlu-1030521182-1,087-7199-1775-4-K
ECENUR-Kılıççı-1030520209-1,082-7205-1776-4-K
NERGİS-Hamzaoğlu-1030521562-1,08-7208-1777-4-K
ALİ-Tanrıkulu-1030521728-1,078-7213-1778-4-E
ASLI-Babacan-1030520702-1,077-7214-1779-4-K
GÜLNİHAL-Yetkiner-1030521916-1,076-7216-1780-4-K
