GAMZE-Özbir-1030524731-4-1-1-3-K
CANAN-Çevik-1030522093-3,999-2-1-4-K
SENEM-Dalkıran-1030528829-0,753-8032-2019-1-K
RUKİYE-Kaya -1030522894-0,752-8033-1990-3-K
GÜLBEN-Önür-1030527754-0,752-8035-2020-1-K
GÖNÜL-Tanrıkulu-1030527974-0,752-8036-2021-1-K
DEMET-Tuğluk-1030522005-0,748-8041-2007-4-K
BEGÜM-Kasapoğlu-1030525728-0,745-8043-2022-2-K
NAZ-Koçyiğit-1030525133-0,744-8044-2023-2-K
İREM-Adıvar-1030528530-0,744-8045-2025-1-K
AYŞE-Polat-1030529022-0,744-8046-2026-1-K
GÖNÜL-Samancı-1030526779-0,742-8048-2024-2-K
ŞERİFE-Dağdaş-1030521367-0,74-8050-2008-4-K
ECENUR-Erdoğan-1030521593-0,74-8051-2009-4-K
FERDANE-Öztuna-1030522127-0,74-8052-2010-4-K
DİLARA-Egeli-1030520681-0,739-8053-2011-4-K
GAMZE-Türkyılmaz-1030521783-0,739-8054-2012-4-K
BAŞAK-Akay-1030523971-0,738-8057-1993-3-K
BAŞAK-Akbulut-1030529872-0,738-8058-2029-1-K
ŞEYDA-Tekand-1030521575-0,737-8059-2013-4-K
NERGİS-Yeşilkaya-1030521295-0,735-8064-2016-4-K
AÇELYA-Abadan-1030524932-0,735-8066-1995-3-K
SEDA-Tunaboylu-1030521138-0,732-8070-2018-4-K
FADİME-Akyüz-1030527049-0,732-8071-2027-2-K
ÇİLAY-Atakol-1030529490-0,732-8072-2032-1-K
ALİSA-Topaloğlu-1030521788-0,731-8073-2019-4-K
HÜMEYRA-Türkdoğan-1030524113-0,731-8074-1996-3-K
PINAR-Evliyaoğlu-1030528889-0,73-8075-2033-1-K
ESMA-Özgörkey-1030524288-0,728-8077-1997-3-K
LEYLA-Keçeci-1030524344-0,727-8079-1998-3-K
CEREN-Sinanoğlu-1030529762-0,727-8080-2034-1-K
ŞEYMANUR-Sarıoğlu-1030525890-0,726-8081-2028-2-K
ILGIN-Çetiner-1030525548-0,724-8083-2029-2-K
BERRE-Dalkıran-1030521339-0,722-8085-2023-4-K
SULTAN-Özberk-1030527292-0,722-8086-2031-2-K
İLKNUR-Aykaç-1030528683-0,721-8089-2035-1-K
DİDEM-Yetkiner-1030525873-0,719-8092-2032-2-K
RÜMEYSA-Sinanoğlu-1030527976-0,719-8093-2037-1-K
AYLİN-Tunçeri-1030523861-0,718-8095-1999-3-K
YÜSRA-Oraloğlu-1030524422-0,718-8096-2000-3-K
NEHİR-Bakırcıoğlu-1030529608-0,718-8097-2039-1-K
ALİSA-Topçuoğlu-1030526634-0,717-8098-2033-2-K
AÇELYA-Mertoğlu-1030523223-0,716-8100-2001-3-K
DİLRUBA-Sadıklar-1030520488-0,715-8103-2027-4-K
AHENK-Çetin-1030522183-0,715-8104-2028-4-K
YILDIZ-Günday-1030523000-0,715-8105-2002-3-K
FATMA-Karadaş-1030522287-0,714-8106-2029-4-K
VENHAR-Doğan -1030529017-0,714-8110-2042-1-K
MELİSA-Tuğlu-1030528412-0,713-8113-2043-1-K
ASLIM-Karaduman-1030528779-0,713-8114-2044-1-K
GÜLDESTE-Demirbaş-1030521304-0,71-8115-2030-4-K
DERYA-Tekand-1030523570-0,71-8116-2004-3-K
GÖNÜL-Mayhoş-1030528847-0,709-8120-2046-1-K
PINAR-Başoğlu-1030529654-0,709-8121-2047-1-K
DİLAY-Nalbantoğlu-1030522345-0,708-8122-2031-4-K
AÇELYA-Samancı-1030529031-0,708-8123-2048-1-K
YILDIZ-Solmaz-1030521851-0,707-8125-2033-4-K
AÇELYA-Velioğlu-1030527750-0,707-8127-2049-1-K
GONCA-Doğan -1030527265-0,706-8130-2042-2-K
CANSEL-Karaer-1030527236-0,703-8134-2044-2-K
SEFANUR-Okur-1030525655-0,7-8136-2046-2-K
FERHAN-Tüzün-1030520700-0,699-8137-2036-4-K
NAZ-Poçan-1030527609-0,699-8139-2051-1-K
NAZİK-Koçyiğit-1030528414-0,699-8140-2052-1-K
MELODİ-Tunaboylu-1030521808-0,698-8142-2039-4-K
YASEMİN-Kunt-1030520023-0,697-8143-2040-4-K
SENEM-Berberoğlu-1030528057-0,697-8146-2054-1-K
FATMA-Özdoğan-1030524819-0,696-8148-2008-3-K
HATİCE-Demirbaş-1030526248-0,696-8149-2047-2-K
SEFANUR-Özkök -1030522640-0,694-8152-2009-3-K
AYFER-Koç-1030527022-0,694-8153-2048-2-K
ÇİLENAY-Tokatlıoğlu-1030520052-0,692-8157-2041-4-K
DAMLA-Limoncuoğlu-1030526458-0,692-8161-2051-2-K
DEFNE-Aykaç-1030524361-0,691-8163-2013-3-K
SULTAN-Demirbaş-1030525105-0,691-8164-2052-2-K
ESMA-Kahveci-1030529128-0,69-8165-2058-1-K
ECENUR-Sinanoğlu-1030529431-0,69-8166-2059-1-K
SEMA-Ozansoy-1030525284-0,689-8167-2053-2-K
SÜMEYYE-Duygulu-1030528318-0,689-8168-2060-1-K
GİZEM-Ertürk-1030529166-0,689-8169-2061-1-K
RÜMEYSA-Bakırcıoğlu-1030520727-0,688-8170-2043-4-K
İLYA-Tunaboylu-1030521124-0,687-8172-2045-4-K
EYŞAN-Atan-1030523603-0,686-8175-2014-3-K
ADİLE-Yılmazer-1030527457-0,686-8179-2056-2-K
AHENK-Karabulut-1030527773-0,684-8184-2063-1-K
SELİN-Elmastaşoğlu-1030522072-0,683-8186-2048-4-K
GÜLDİDE-Ekşioğlu-1030523613-0,683-8187-2017-3-K
DİLEK-Yıldırım -1030523943-0,683-8188-2018-3-K
AHENK-Ilıcalı-1030525072-0,683-8189-2060-2-K
BİLGEHAN-Kunter-1030527297-0,683-8190-2061-2-K
EBRU-Erçetin-1030524752-0,682-8192-2019-3-K
SUZAN-Akay-1030527708-0,682-8194-2065-1-K
SEVDE-Türkyılmaz-1030528060-0,682-8195-2066-1-K
CEYLİN-Adal-1030520429-0,681-8196-2049-4-K
NESLİHAN-Topaloğlu-1030523191-0,681-8199-2021-3-K
DAMLA-Adıvar-1030528576-0,681-8201-2067-1-K
NİHAL-Sinanoğlu-1030522115-0,678-8207-2051-4-K
DESTAN-Akgül-1030525461-0,678-8208-2063-2-K
SÜMEYYE-Tokatlıoğlu-1030522288-0,675-8210-2052-4-K
DAMLA-Hakyemez-1030523585-0,672-8213-2027-3-K
SEMA-Ekşioğlu-1030524818-0,672-8215-2029-3-K
LATİFE-Oraloğlu-1030524018-0,671-8217-2030-3-K
GONCA-Öztuna-1030526873-0,671-8218-2064-2-K
GÜLDİDE-Sarıoğlu-1030529244-0,67-8220-2072-1-K
CEREN-Babacan-1030521038-0,669-8221-2054-4-K
GAYE-Avan-1030527042-0,667-8225-2066-2-K
ENİSE-Tunçeri-1030526322-0,665-8228-2067-2-K
MEHTAP-Yıldızoğlu-1030522600-0,663-8230-2033-3-K
EYLÜL-Ilıcalı-1030527231-0,663-8231-2068-2-K
GÜL-Koçoğlu-1030520605-0,662-8232-2057-4-K
ALİME-Çetiner-1030527600-0,662-8234-2075-1-K
NUR-Tanrıkulu-1030521969-0,66-8239-2060-4-K
FULYA-Erkekli-1030522635-0,659-8241-2037-3-K
İREM-Avan-1030525245-0,659-8243-2070-2-K
ECEM-Düşenkalkar-1030527187-0,659-8244-2071-2-K
YÜSRA-Koyuncu-1030525592-0,657-8246-2073-2-K
AYFER-Önür-1030526781-0,656-8248-2074-2-K
ŞULE-Erçetin-1030528026-0,656-8249-2078-1-K
BEGÜM-Gümüşpala-1030523067-0,655-8251-2038-3-K
BUSE-Aybar-1030520140-0,654-8253-2062-4-K
DERYA-Kocabıyık-1030520798-0,653-8254-2063-4-K
ASLIHAN-Limoncuoğlu-1030528029-0,653-8256-2079-1-K
YÜSRA-Özkara-1030521071-0,652-8257-2064-4-K
AYŞENUR-Tokatlıoğlu-1030528914-0,652-8258-2080-1-K
RABİA-Türkyılmaz-1030523766-0,651-8259-2040-3-K
HANDAN-Dağlaroğlu-1030522245-0,65-8260-2065-4-K
EYŞAN-Özgörkey-1030524802-0,65-8261-2041-3-K
TUĞÇE-Karaböcek-1030521501-0,649-8263-2066-4-K
MELİSA-Özbey-1030521576-0,648-8264-2067-4-K
NEHİR-Elmastaşoğlu-1030525572-0,648-8266-2076-2-K
CEYDA-Polat-1030520833-0,645-8269-2069-4-K
PELİN-Süleymanoğlu-1030528260-0,645-8271-2084-1-K
CANSU-Gönültaş-1030520855-0,643-8275-2070-4-K
MİHRİBAN-Özdoğan-1030522051-0,643-8276-2071-4-K
AYSU-Kutlay-1030525354-0,643-8277-2078-2-K
HANDAN-Topçuoğlu-1030529687-0,643-8278-2085-1-K
EBRU-Tuğluk-1030522344-0,642-8280-2073-4-K
DAMLA-Akbulut-1030525894-0,64-8284-2080-2-K
BÜŞRA-Dağdaş-1030528298-0,64-8285-2087-1-K
CEYDA-Babacan-1030521212-0,638-8287-2075-4-K
TUĞÇE-Yıldırım -1030526172-0,638-8288-2081-2-K
TUĞBA-Tunçeri-1030522315-0,637-8290-2076-4-K
NESLİHAN-Öztuna-1030523853-0,637-8291-2046-3-K
HAZAN-Hamzaoğlu-1030523964-0,634-8299-2047-3-K
NAZ-Başoğlu-1030529792-0,634-8300-2092-1-K
ŞEVVAL-Demirbaş-1030520410-0,633-8301-2079-4-K
AHU-Sadıklar-1030520672-0,633-8302-2080-4-K
SENEM-Atan-1030521985-0,632-8306-2081-4-K
RABİA-Kumcuoğlu-1030528084-0,632-8308-2096-1-K
ECE-Çapanoğlu-1030528771-0,632-8310-2098-1-K
NESLİHAN-Ekici-1030524259-0,631-8311-2048-3-K
GÜLDESTE-Tunaboylu-1030525855-0,631-8312-2085-2-K
BERFİN-Özgörkey-1030526377-0,631-8313-2086-2-K
YILDIZ-Öymen-1030526749-0,631-8314-2087-2-K
HAYAT-Kunt-1030525020-0,63-8316-2088-2-K
MAHMURE-Özdoğan-1030527280-0,63-8317-2089-2-K
TUĞBA-Berberoğlu-1030524160-0,629-8318-2049-3-K
DAMLA-Beşerler-1030525171-0,629-8319-2090-2-K
ÇİLENAY-Özkara-1030527403-0,627-8321-2092-2-K
BİLGEHAN-Erdoğan-1030527779-0,626-8323-2099-1-K
ESRA-Sarıoğlu-1030520236-0,622-8330-2083-4-K
FİLİZ-Duygulu-1030521417-0,622-8331-2084-4-K
DAMLA-Ayaydın-1030522265-0,622-8332-2085-4-K
DİLAN-Günday-1030526631-0,622-8334-2095-2-K
ÖZGÜL-Ilıcalı-1030528311-0,621-8337-2103-1-K
SÜMEYYE-Yetkiner-1030522371-0,62-8338-2086-4-K
İREM-Sezek-1030520864-0,619-8340-2087-4-K
ALİME-Mayhoş-1030524362-0,619-8341-2055-3-K
KÜBRA-Ekici-1030521469-0,618-8345-2089-4-K
HÜMEYRA-Akyüz-1030521563-0,618-8346-2090-4-K
CANSU-Kaya -1030523163-0,618-8347-2056-3-K
NURAN-Poçan-1030525194-0,617-8351-2098-2-K
BERRE-Aykaç-1030520328-0,616-8352-2091-4-K
SEDA-Erbulak-1030521210-0,615-8354-2092-4-K
EMİNE-Akyürek-1030527175-0,614-8357-2099-2-K
NİHAL-Berberoğlu-1030528855-0,613-8359-2108-1-K
BUSE-Yalçın-1030529823-0,613-8360-2109-1-K
KADRİYE-Ilıcalı-1030521826-0,612-8361-2093-4-K
NİMET-Eronat-1030521847-0,612-8362-2094-4-K
BAŞAK-Özbey-1030524761-0,612-8363-2061-3-K
ÖZGÜL-Duygulu-1030527592-0,612-8364-2110-1-K
NERGİS-Baturalp-1030524817-0,611-8365-2062-3-K
ECEM-Kılıççı-1030526267-0,611-8366-2100-2-K
ENİSE-Berberoğlu-1030520566-0,61-8368-2095-4-K
RÜMEYSA-Günday-1030526884-0,609-8370-2101-2-K
GÜNER-Akışık-1030528492-0,609-8372-2114-1-K
GÜLÇİN-Sözeri-1030529650-0,608-8375-2115-1-K
AYFER-Hamzaoğlu-1030522634-0,606-8377-2064-3-K
SULTAN-Sepetçi-1030523387-0,606-8378-2065-3-K
MERVE-Tokatlıoğlu-1030523873-0,604-8381-2066-3-K
ŞERİFE-Velioğlu-1030526343-0,604-8383-2102-2-K
NAZİK-Çağıran-1030528616-0,604-8384-2116-1-K
AYFER-Çatalbaş-1030521420-0,602-8390-2101-4-K
FİLİZ-Hamzaoğlu-1030522007-0,602-8391-2102-4-K
DERYA-Saygıner-1030523506-0,602-8392-2070-3-K
BERRE-Duygulu-1030528417-0,602-8394-2118-1-K
PERİHAN-Ayverdi-1030525398-0,6-8395-2104-2-K
ÇİCEK-Denkel-1030525523-0,6-8396-2105-2-K
CEYLAN-Ekici-1030526144-0,6-8397-2106-2-K
CEYLAN-Atakol-1030521363-0,599-8399-2104-4-K
İLKNUR-Kurutluoğlu-1030524714-0,599-8400-2072-3-K
İDİL-Öztonga-1030525732-0,599-8401-2107-2-K
AYŞEGÜL-Tunaboylu-1030529113-0,597-8406-2119-1-K
NELİS-Erginsoy-1030525474-0,595-8409-2111-2-K
ŞULE-Çamdalı-1030523851-0,594-8411-2074-3-K
ECEM-Sözeri-1030524590-0,593-8413-2075-3-K
ŞULE-Uluhan-1030526951-0,593-8415-2114-2-K
MELİKE-Akışık-1030527923-0,593-8416-2121-1-K
ALİSA-Velioğlu-1030527993-0,593-8417-2122-1-K
MİHRİBAN-Erdoğan-1030522161-0,59-8420-2108-4-K
ŞEVVAL-Ozansoy-1030520657-0,589-8423-2109-4-K
RÜMEYSA-Polat-1030526007-0,589-8424-2115-2-K
DİLRUBA-Topçuoğlu-1030520261-0,587-8426-2110-4-K
SULTAN-Pektemek-1030524980-0,587-8429-2079-3-K
MİHRİBAN-Kıraç -1030525263-0,587-8430-2116-2-K
NELİS-Özdenak-1030529045-0,587-8432-2125-1-K
GAMZE-Tokatlıoğlu-1030529578-0,587-8434-2127-1-K
EMİNE-Kılıççı-1030522555-0,586-8435-2080-3-K
CEYDA-Kahveci-1030527920-0,586-8437-2128-1-K
DİLAY-Sinanoğlu-1030523053-0,585-8438-2081-3-K
ALMİLA-Topçuoğlu-1030525943-0,584-8440-2119-2-K
GÜNAY-Öztonga-1030525805-0,583-8441-2120-2-K
DİLAN-Çetin-1030528733-0,583-8442-2129-1-K
DESTAN-Tanrıkulu-1030521602-0,58-8446-2113-4-K
HATİCE-Elmastaşoğlu-1030529723-0,58-8447-2131-1-K
GÜNAY-Özbey-1030520824-0,579-8449-2114-4-K
NELİS-Günday-1030521259-0,579-8450-2115-4-K
ŞEYMA-Dalkıran-1030522397-0,577-8453-2116-4-K
TUĞBA-Düşenkalkar-1030525757-0,577-8454-2122-2-K
GONCA-Başoğlu-1030523219-0,574-8458-2084-3-K
TUĞÇE-Özbey-1030523650-0,574-8459-2085-3-K
CANSU-Pekkan-1030527018-0,573-8463-2124-2-K
DEMET-Özbey-1030522184-0,572-8464-2118-4-K
İLKNUR-Karaböcek-1030524057-0,572-8467-2090-3-K
DİLAY-Alnıaçık-1030527943-0,572-8468-2135-1-K
GAMZE-Aykaç-1030528531-0,572-8469-2136-1-K
İPEK-Ekici-1030520775-0,571-8470-2120-4-K
SÜHEYLA-Adal-1030524357-0,571-8471-2091-3-K
ŞERİFE-Hamzaoğlu-1030525598-0,57-8475-2126-2-K
HALİME-Akay-1030529534-0,57-8476-2137-1-K
PERİHAN-Doğan -1030529681-0,57-8477-2138-1-K
NERGİS-Kılıççı-1030525713-0,569-8478-2127-2-K
HATİCE-Tanrıkulu-1030527153-0,568-8480-2129-2-K
GÜLÇİN-Özkara-1030522886-0,566-8481-2093-3-K
LEYLA-Kahveci-1030526043-0,566-8482-2130-2-K
NECLA-Kutlay-1030529796-0,566-8484-2140-1-K
DEFNE-Çetiner-1030521140-0,562-8490-2122-4-K
FİDAN-Sezek-1030524756-0,561-8495-2097-3-K
GÜLNAZ-Tahincioğlu-1030525615-0,561-8496-2134-2-K
SUZAN-Orbay-1030526034-0,56-8499-2136-2-K
BAŞAK-Tuğlu-1030526323-0,559-8501-2138-2-K
İREM-Taşlı-1030520341-0,558-8503-2126-4-K
GAMZE-Polat-1030522970-0,558-8504-2098-3-K
BİLGEHAN-Sinanoğlu-1030529732-0,555-8510-2145-1-K
BÜŞRA-Akgül-1030520419-0,553-8512-2127-4-K
NESLİHAN-Erbulak-1030521944-0,553-8514-2129-4-K
İREM-Gümüşpala-1030528235-0,553-8517-2147-1-K
GAYE-Ilıcalı-1030529027-0,553-8518-2148-1-K
SÜHEYLA-Nalbantoğlu-1030529788-0,553-8520-2150-1-K
SİBEL-Ozansoy-1030525541-0,552-8521-2143-2-K
YASEMİN-Uluhan-1030526237-0,552-8522-2144-2-K
TUĞBA-Korol-1030525305-0,551-8526-2145-2-K
SEMA-Erginsoy-1030523136-0,55-8528-2102-3-K
EDA-Doğan -1030527192-0,55-8529-2146-2-K
GÜNER-Tütüncü-1030529876-0,55-8530-2152-1-K
NEŞE-Kahveci-1030521483-0,549-8531-2131-4-K
BUSE-Abadan-1030522712-0,549-8532-2103-3-K
HANDAN-Tunaboylu-1030528330-0,549-8533-2153-1-K
HİLAL-Yazıcı-1030520058-0,546-8537-2133-4-K
BİLGE-Aykaç-1030522132-0,546-8538-2134-4-K
DEMET-Elçiboğa-1030520689-0,545-8540-2136-4-K
BERFİN-Dalkıran-1030523913-0,545-8541-2105-3-K
DEMET-Günday-1030522945-0,544-8542-2106-3-K
YELİZ-Adan-1030525068-0,544-8543-2147-2-K
ALMİLA-Aşıkoğlu-1030523808-0,543-8546-2107-3-K
AYŞE-Duygulu-1030524944-0,543-8547-2108-3-K
SENEM-Poçan-1030527193-0,542-8550-2151-2-K
BEGÜM-Kunter-1030528118-0,541-8552-2156-1-K
ŞULE-Kaplangı-1030522724-0,54-8553-2109-3-K
NAZ-Oraloğlu-1030523338-0,54-8554-2110-3-K
HAYAT-Hamzaoğlu-1030524013-0,54-8555-2111-3-K
HÜMEYRA-Solmaz-1030527366-0,538-8559-2154-2-K
FİDAN-Başoğlu-1030526163-0,536-8562-2155-2-K
GONCA-Tuğlu-1030521093-0,535-8565-2138-4-K
BİLGE-Evliyaoğlu-1030525908-0,535-8566-2157-2-K
AŞİYAN-Adıvar-1030522159-0,534-8568-2139-4-K
GİZEM-Arıcan-1030523509-0,534-8569-2113-3-K
CEREN-Çapanoğlu-1030526639-0,534-8570-2158-2-K
AYSU-Sezek-1030525332-0,533-8572-2159-2-K
FERİHA-Öztuna-1030526241-0,533-8573-2160-2-K
PERİHAN-Akbulut-1030529327-0,533-8574-2161-1-K
NİHAL-Berberoğlu-1030525779-0,532-8577-2161-2-K
ELİF-Tunaboylu-1030524331-0,531-8578-2115-3-K
GONCA-Arslanoğlu-1030525151-0,53-8579-2162-2-K
DİLEK-Kılıççı-1030524676-0,529-8582-2117-3-K
SİBEL-Abadan-1030520874-0,528-8584-2143-4-K
CEREN-Özbir-1030524148-0,528-8585-2118-3-K
MÜGE-Erberk-1030522579-0,527-8586-2119-3-K
ŞERİFE-Ertepınar-1030525729-0,527-8587-2163-2-K
SEMİHA-Akgül-1030529301-0,522-8595-2166-1-K
YASEMİN-Topçuoğlu-1030521993-0,521-8597-2144-4-K
GAYE-Avan-1030524982-0,52-8600-2124-3-K
TUĞÇE-Aybar-1030526117-0,52-8601-2165-2-K
AYŞE-Ozansoy-1030529778-0,52-8602-2169-1-K
BEGÜM-Çetiner-1030525244-0,519-8605-2166-2-K
YÜSRA-Ağaoğlu-1030526557-0,519-8607-2168-2-K
DİLRUBA-Baykam-1030527025-0,519-8608-2169-2-K
CANSU-Akgül-1030527966-0,519-8609-2170-1-K
MÜGE-Akyüz-1030524758-0,517-8612-2127-3-K
NERGİS-Öztonga-1030527104-0,517-8613-2171-2-K
GÜNER-Kurutluoğlu-1030522507-0,515-8620-2130-3-K
HANDE-Kılıççı-1030522137-0,514-8621-2149-4-K
LEYLA-Kılıççı-1030522747-0,513-8624-2131-3-K
SEDA-Samancı-1030525459-0,513-8625-2174-2-K
VENHAR-Karaböcek-1030521298-0,512-8626-2150-4-K
HAYAL-Kaplangı-1030529679-0,512-8627-2172-1-K
NAZİK-Koçyiğit-1030527706-0,511-8629-2173-1-K
NECLA-Günday-1030527888-0,511-8630-2174-1-K
PELİN-Nalbantoğlu-1030528910-0,511-8631-2175-1-K
NURAN-Özdoğan-1030521930-0,51-8632-2152-4-K
AÇELYA-Ertepınar-1030525450-0,51-8633-2175-2-K
NAZİK-Ozansoy-1030527616-0,51-8634-2176-1-K
BÜŞRA-Menemencioğlu-1030520925-0,508-8637-2153-4-K
PELİN-Ertepınar-1030525645-0,508-8638-2178-2-K
DİDEM-Akışık-1030527677-0,505-8644-2179-1-K
AYŞENUR-Ağaoğlu-1030527995-0,505-8645-2180-1-K
SİBEL-Topçuoğlu-1030522718-0,504-8648-2134-3-K
HANDAN-Erkekli-1030524099-0,504-8649-2135-3-K
SİNEM-Kavaklıoğlu-1030527919-0,503-8650-2182-1-K
NECLA-Aclan-1030522735-0,502-8651-2136-3-K
GÜLDESTE-Sepetçi-1030524698-0,502-8652-2137-3-K
GÖKÇEN-Mayhoş-1030524127-0,501-8655-2138-3-K
GİZEM-Akyüz-1030527023-0,501-8656-2181-2-K
HAYAL-Baturalp-1030520312-0,5-8657-2155-4-K
MELİKE-Körmükçü-1030525109-0,5-8661-2182-2-K
ŞEYDA-Tuğlu-1030520472-0,499-8663-2157-4-K
CANAN-Yeşilkaya-1030522407-0,499-8664-2158-4-K
NURAN-Kavaklıoğlu-1030522770-0,499-8665-2141-3-K
HANDAN-Kumcuoğlu-1030529372-0,499-8670-2185-1-K
DİLBERAYELA-Tokgöz-1030522047-0,497-8671-2159-4-K
GÜLDESTE-Ozansoy-1030521447-0,496-8674-2160-4-K
SÜHEYLA-Tokatlıoğlu-1030523590-0,496-8676-2145-3-K
LEYLA-Kulaksızoğlu-1030520113-0,495-8677-2161-4-K
RABİA-Dizdar -1030523494-0,494-8682-2147-3-K
VENHAR-Ekşioğlu-1030529866-0,494-8683-2188-1-K
MAHMURE-Berberoğlu-1030521464-0,493-8685-2166-4-K
CEYLİN-Polat-1030527549-0,491-8688-2189-1-K
HAZAN-Yeşilkaya-1030529915-0,491-8689-2190-1-K
PINAR-Erginsoy-1030524946-0,49-8690-2149-3-K
AYŞE-Tokatlıoğlu-1030522015-0,489-8692-2167-4-K
HAZAN-Sepetçi-1030523958-0,489-8693-2150-3-K
BİLGE-Kılıççı-1030524376-0,488-8695-2152-3-K
SEVDE-Ilıcalı-1030524585-0,485-8702-2153-3-K
AHSEN-Pekkan-1030520743-0,482-8704-2169-4-K
GÖNÜL-Paksüt-1030526238-0,481-8708-2190-2-K
FERHAN-Kaya -1030523156-0,477-8714-2157-3-K
NAZİK-Aydan-1030529432-0,477-8717-2196-1-K
GÖZDE-Tokatlıoğlu-1030528385-0,475-8722-2198-1-K
ASLIM-Keçeci-1030522437-0,474-8723-2174-4-K
SULTAN-Alpuğan-1030522063-0,473-8726-2175-4-K
DERYA-Hamzaoğlu-1030524243-0,473-8727-2160-3-K
İLKNUR-Türkdoğan-1030523821-0,472-8728-2161-3-K
HALİME-Özkök -1030520134-0,471-8730-2176-4-K
RABİA-Oraloğlu-1030521470-0,47-8732-2178-4-K
SENEM-Tüzün-1030523573-0,47-8733-2162-3-K
ŞEYMA-Sezek-1030529853-0,47-8734-2201-1-K
MERAL-Koçyiğit-1030520139-0,469-8735-2179-4-K
EMİNE-Babacan-1030523292-0,469-8737-2163-3-K
HAYAL-Gönültaş-1030523654-0,467-8740-2165-3-K
ŞEYMA-Toraman-1030525316-0,467-8741-2195-2-K
YILDIZ-Avan-1030527764-0,467-8742-2202-1-K
AÇELYA-Yeşilkaya-1030529970-0,467-8743-2203-1-K
ALİSA-Akman-1030526499-0,466-8745-2197-2-K
NECLA-Tunaboylu-1030529271-0,466-8746-2204-1-K
HAYAL-Eronat-1030526681-0,465-8749-2198-2-K
ESRA-Çevik-1030527731-0,465-8751-2206-1-K
TUĞÇE-Koçoğlu-1030528920-0,465-8753-2208-1-K
MELEK-Başoğlu-1030523084-0,464-8755-2167-3-K
SULTAN-Pekkan-1030525117-0,464-8756-2200-2-K
MİHRİBAN-Tunaboylu-1030529783-0,464-8758-2210-1-K
İPEK-Tahincioğlu-1030529928-0,462-8762-2212-1-K
GÜL-Atakol-1030529942-0,462-8763-2213-1-K
CANAN-Babacan-1030523304-0,461-8765-2171-3-K
ESRA-Ilıcalı-1030527123-0,461-8766-2201-2-K
ECE-Koçyiğit-1030527409-0,461-8767-2202-2-K
SEVİL-Atakol-1030521013-0,459-8770-2183-4-K
İLYA-Erdoğan-1030526044-0,459-8772-2203-2-K
NELİS-Okumuş-1030520093-0,458-8774-2184-4-K
ASLIHAN-Yılmazer-1030521757-0,458-8775-2185-4-K
MEHTAP-Karaer-1030522839-0,458-8776-2173-3-K
ESRA-Karabulut-1030525243-0,458-8778-2204-2-K
İNCİ-Erginsoy-1030527032-0,457-8780-2206-2-K
FEYZA-Kunt-1030528216-0,457-8781-2216-1-K
GONCA-Kaya -1030529161-0,457-8782-2217-1-K
AHSEN-Alpuğan-1030524605-0,456-8783-2175-3-K
İREM-Akay-1030525152-0,455-8785-2207-2-K
ILGIN-Kurutluoğlu-1030520485-0,45-8795-2191-4-K
SİBEL-Dizdar -1030521852-0,45-8796-2192-4-K
ESMA-Sinanoğlu-1030527945-0,448-8801-2219-1-K
FADİME-Evliyaoğlu-1030521917-0,446-8802-2195-4-K
DEMET-Erbay-1030523733-0,446-8803-2178-3-K
HABİBE-Bakırcıoğlu-1030521376-0,445-8804-2196-4-K
SEVDE-Alpuğan-1030526476-0,445-8806-2213-2-K
ŞEVVAL-Köybaşı-1030529533-0,445-8807-2220-1-K
KADRİYE-Ilıcalı-1030528465-0,444-8809-2221-1-K
CANSU-Paksüt-1030528309-0,443-8810-2222-1-K
GÖZDE-Pekkan-1030521215-0,442-8811-2197-4-K
BÜŞRA-Taşçı-1030520253-0,441-8814-2198-4-K
CANSU-Yorulmaz-1030527716-0,441-8816-2223-1-K
SULTAN-Günday-1030529914-0,441-8818-2225-1-K
DİLAN-Akışık-1030520192-0,44-8819-2200-4-K
GÜNAY-Taşlı-1030521475-0,44-8820-2201-4-K
YELİZ-Solmaz-1030529879-0,44-8821-2226-1-K
FULYA-Polat-1030521329-0,439-8822-2202-4-K
ASLIM-Özdoğan-1030528218-0,439-8825-2227-1-K
GÜNER-Adan-1030521963-0,438-8827-2203-4-K
CANAN-Yalçın-1030522794-0,437-8829-2183-3-K
CANAN-Ayaydın-1030529622-0,436-8833-2229-1-K
MELİKE-Kutlay-1030521111-0,434-8836-2204-4-K
DİDEM-Özdoğan-1030525251-0,434-8838-2219-2-K
FERHAN-Tokgöz-1030525404-0,431-8843-2222-2-K
BİLGE-Babaoğlu-1030525631-0,431-8844-2223-2-K
HAZAN-Arıcan-1030522405-0,43-8845-2206-4-K
MELODİ-Sepetçi-1030528251-0,43-8847-2230-1-K
SUZAN-Türkdoğan-1030528505-0,429-8849-2231-1-K
KADRİYE-Avan-1030523184-0,426-8852-2190-3-K
DENİZ-Tuğlu-1030529267-0,426-8856-2234-1-K
İLYA-Solmaz-1030529759-0,423-8861-2236-1-K
YASEMİN-Öztonga-1030521317-0,422-8862-2208-4-K
AHENK-Ertürk-1030527385-0,421-8865-2227-2-K
ESMA-Kılıççı-1030528774-0,42-8868-2237-1-K
ASLIHAN-Tekand-1030524816-0,419-8870-2195-3-K
DERYA-Ozansoy-1030527963-0,419-8871-2238-1-K
FİDAN-Çağıran-1030524413-0,418-8872-2196-3-K
NEŞE-Okur-1030525765-0,418-8873-2229-2-K
SİBEL-Erbulak-1030522730-0,416-8876-2197-3-K
