GÖKHAN-Hamzaoğlu-1030520000-2,004-4954-1220-4-E
CANSEL-Ayverdi-1030527432-2,706-3252-825-2-K
FULYA-Mayhoş-1030527433-1,108-7151-1805-2-K
BEGÜM-Eronat-1030527434-1,312-6674-1686-2-K
GAYE-Babacan-1030527435-3,299-1732-432-2-K
AHENK-Alpuğan-1030527436-3,714-707-179-2-K
FADİME-Bolatlı-1030527437-2,492-3740-942-2-K
CANER-Pekkan-1030527438-0,2-9473-2373-2-E
ERSİN-Denkel-1030527439-2,343-4138-1044-2-E
MELEK-Aybar-1030527440-3,714-708-180-2-K
BAŞAK-Tuğluk-1030527441-2,781-3044-783-2-K
OSMAN-Velioğlu-1030527442-0,453-8790-2209-2-E
METEHAN-Doğan -1030527443-0,229-9371-2349-2-E
EREN-Abadan-1030527444-0,32-9129-2289-2-E
OKTAY-Yazıcı-1030527445-0,24-9337-2337-2-E
ALPEREN-Pekkan-1030527446-3,189-2001-516-2-E
HALİL-Hamzaoğlu-1030527447-1,508-6155-1545-2-E
GİZEM-Adan-1030527448-2,807-2966-763-2-K
BUSE-Adan-1030527449-1,25-6835-1731-2-K
SEFA-Doğan -1030527450-3,419-1441-362-2-E
GÜLDİDE-Paksüt-1030527451-0,124-9665-2426-2-K
FERHAN-Alyanak-1030527452-0,356-9030-2265-2-K
EMRAH-Mayhoş-1030527453-1,737-5613-1409-2-E
YUSUF-Türkdoğan-1030527454-1,841-5358-1344-2-E
İREM-Dağdaş-1030527455-2,934-2638-688-2-K
DERYA-Hamzaoğlu-1030527456-2,719-3220-819-2-K
ADİLE-Yılmazer-1030527457-0,686-8179-2056-2-K
FAHRİ-Pekkan-1030527458-3,28-1772-445-2-E
ESRA-Balaban-1030527459-1,742-5596-1405-2-K
ATAKAN-Egeli-1030527460-3,832-413-105-2-E
İREM-Atakol-1030527461-1,419-6391-1616-2-K
SEDA-Sinanoğlu-1030527462-2,266-4315-1093-2-K
NAZİK-Karaböcek-1030527463-3,906-234-57-2-K
GÜLDİDE-Yalçın-1030527464-0,059-9830-2459-2-K
GONCA-Özkök -1030527465-3,757-603-153-2-K
SEÇİL-Bakırcıoğlu-1030527466-1,649-5811-1462-2-K
ESEN-Mayhoş-1030527467-1,344-6593-1666-2-K
EMİNE-Körmükçü-1030527468-3,98-51-13-2-K
ADEM-Koyuncu-1030527469-3,368-1567-393-2-E
NAZ-Oraloğlu-1030527470-1,707-5673-1424-2-K
HALDUN-Çetiner-1030527471-3,087-2255-589-2-E
BARAN-Kurutluoğlu-1030527472-2,308-4224-1067-2-E
TAHSİN-Kunt-1030527473-0,916-7622-1914-2-E
ÇAĞRI-Özdoğan-1030527474-0,817-7862-1977-2-E
AFŞIN-Kurutluoğlu-1030527475-0,637-8293-2083-2-E
HÜSEYİN-Atan-1030527476-2,824-2928-755-2-E
ENİSE-Avan-1030527477-1,765-5533-1386-2-K
YUSUF-Koçoğlu-1030527478-3,176-2037-531-2-E
OSMAN-Uluhan-1030527479-0,478-8713-2191-2-E
FİKRET-Doğan -1030527480-0,189-9501-2380-2-E
AYFER-Kocabıyık-1030527481-1,42-6388-1614-2-K
ERDEM-Kulaksızoğlu-1030527482-3,207-1957-506-2-E
BURHAN-Tanrıkulu-1030527483-0,083-9779-2447-2-E
AFŞIN-Ilıcalı-1030527484-0,42-8867-2228-2-E
ESEN-Beşerler-1030527485-1,985-5006-1255-2-K
SENEM-Topaloğlu-1030527486-3,803-490-127-2-K
MELODİ-Yıldırım -1030527487-3,887-286-69-2-K
İLAYDA-Ayverdi-1030527488-0,019-9955-2486-2-K
YAHYA-Arslanoğlu-1030527489-0,044-9879-2472-2-E
NESLİHAN-Doğan -1030527490-3,049-2349-612-2-K
GÜLDİDE-Alyanak-1030527491-0,927-7590-1906-2-K
EMRE-Kahveci-1030527492-1,61-5902-1487-2-E
DAMLA-Nalbantoğlu-1030527493-1,365-6540-1651-2-K
FAHRİ-Erkekli-1030527494-0,921-7611-1911-2-E
ELİF-Koçoğlu-1030527495-1,681-5742-1441-2-K
ŞEYDA-Topçuoğlu-1030527496-2,142-4621-1179-2-K
DERYA-Polat-1030527497-3,249-1860-476-2-K
FİKRET-Akbulut-1030527498-1,945-5099-1276-2-E
KEREM-Kunt-1030527499-3,351-1605-400-2-E
MELİSA-Çetin-1030527500-2,523-3669-955-1-K
CAFE-Sarıoğlu-1030527501-3,655-855-203-1-E
GAYE-Ertepınar-1030527502-2,901-2730-687-1-K
HACI-Erbay-1030527503-1,668-5770-1464-1-E
KALENDER-Akman-1030527504-3,394-1498-368-1-E
HATİCE-Alyanak-1030527505-2,899-2735-689-1-K
CEYDA-Ekici-1030527506-3,078-2283-561-1-K
VEHBİ-Taşçı-1030527507-1,189-6963-1766-1-E
ÇAĞRI-Menemencioğlu-1030527508-1,544-6067-1536-1-E
FADİME-Doğan -1030527509-0,761-8011-2015-1-K
ŞEYMANUR-Düşenkalkar-1030527510-3,572-1062-249-1-K
CÜNEYT-Sinanoğlu-1030527511-0,25-9317-2345-1-E
MİRAY-Babaoğlu-1030527512-1,575-5986-1508-1-K
HALDUN-Sinanoğlu-1030527513-0,026-9935-2488-1-E
GÜLNAZ-Sarıoğlu-1030527514-3,344-1622-400-1-K
AYSU-Çörekçi-1030527515-0,39-8939-2253-1-K
BİLGE-Balaban-1030527516-0,158-9575-2401-1-K
FAZLI-Aybar-1030527517-1,55-6052-1530-1-E
DOĞAN-Kahveci-1030527518-1,97-5041-1299-1-E
DEFNE-Paksüt-1030527519-3,542-1139-265-1-K
GÖKHAN-Elmastaşoğlu-1030527520-1,61-5903-1487-1-E
ERSİN-Kulaksızoğlu-1030527521-0,609-8371-2113-1-E
BAHADIR-Bolatlı-1030527522-3,912-220-49-1-E
ÖZGÜL-Koç-1030527523-2,545-3626-945-1-K
DİCLE-Özdenak-1030527524-2,62-3456-894-1-K
ÇAĞRI-Paksüt-1030527525-3,69-762-183-1-E
MECNUN-Yorulmaz-1030527526-2,803-2976-759-1-E
SENEM-Kıraç -1030527527-0,379-8966-2259-1-K
TOPRAK-Öymen-1030527528-2,056-4841-1232-1-E
İZZET-Atakol-1030527529-0,826-7833-1970-1-E
FAZIL-Özberk-1030527530-2,862-2841-715-1-E
SELİM-Özbey-1030527531-3,538-1151-268-1-E
VEYSEL-Akman-1030527532-0,033-9904-2477-1-E
MELİKE-Velioğlu-1030527533-3,146-2106-512-1-K
ÇINAR-Kaya -1030527534-1,277-6766-1717-1-E
EFEKAN-Abadan-1030527535-3,068-2302-569-1-E
TEVFİK-Günday-1030527536-3,512-1221-292-1-E
KEREM-Mayhoş-1030527537-2,137-4633-1179-1-E
YILDIZ-Akgül-1030527538-2,302-4242-1092-1-K
MÜGE-Erginsoy-1030527539-2,673-3318-858-1-K
EMRE-Özdenak-1030527540-2,422-3944-1025-1-E
CANAN-Yılmazer-1030527541-0,257-9300-2341-1-K
HÜSAMEDDİN-Pekkan-1030527542-1,413-6405-1613-1-E
HAZİM-Koçyiğit-1030527543-0,108-9707-2435-1-E
MECNUN-Elçiboğa-1030527544-3,056-2336-574-1-E
ÇİCEK-Özdenak-1030527545-3,868-330-81-1-K
YUNUSHAN-Okur-1030527546-2,716-3227-828-1-E
HANDAN-Okur-1030527547-2,306-4232-1090-1-K
CEM-Erberk-1030527548-2,799-2989-764-1-E
CEYLİN-Polat-1030527549-0,491-8688-2189-1-K
BURHAN-Pektemek-1030527550-2,437-3901-1011-1-E
FAHRİ-Dalkıran-1030527551-1,587-5955-1500-1-E
TUĞBA-Yıldızoğlu-1030527552-2,784-3037-775-1-K
İDİL-Elmastaşoğlu-1030527553-3,227-1911-469-1-K
BARAN-Atakol-1030527554-2,136-4638-1180-1-E
HALDUN-Aşıkoğlu-1030527555-0,348-9049-2280-1-E
HİLAL-Bolatlı-1030527556-2,648-3384-876-1-K
SEVDE-Arslanoğlu-1030527557-2,762-3098-793-1-K
FEYZA-Eronat-1030527558-3,913-217-48-1-K
CAFE-Yeşilkaya-1030527559-0,349-9046-2278-1-E
EYLÜL-Pektemek-1030527560-1,834-5378-1382-1-K
SEMA-Orbay-1030527561-2,049-4849-1237-1-K
RÜMEYSA-Abadan-1030527562-3,656-851-202-1-K
VOLKAN-Ekşioğlu-1030527563-0,632-8307-2095-1-E
YAHYA-Hakyemez-1030527564-2,285-4276-1098-1-E
FERİHA-Kahveci-1030527565-2,328-4171-1072-1-K
SEVGİ-Çörekçi-1030527566-1,751-5568-1422-1-K
ESAT-Düşenkalkar-1030527567-1,151-7056-1797-1-E
NESLİHAN-Karadaş-1030527568-1,793-5465-1396-1-K
HÜSAMEDDİN-Ilıcalı-1030527569-1,261-6806-1730-1-E
İHSAN-Okumuş-1030527570-2,223-4413-1129-1-E
SÜHEYLA-Eliçin-1030527571-2,019-4917-1260-1-K
ATAKAN-Topaloğlu-1030527572-1,896-5225-1354-1-E
FERHAN-Özdoğan-1030527573-0,043-9882-2471-1-K
DİLAN-Yıldızoğlu-1030527574-1,437-6350-1597-1-K
SEÇİL-Balcı-1030527575-2,489-3749-975-1-K
EFE-Akgül-1030527576-2,207-4460-1139-1-E
NESLİHAN-Akaydın-1030527577-2,446-3876-1002-1-K
CEM-Solmaz-1030527578-1,935-5127-1325-1-E
NURAN-Dizdar -1030527579-1,632-5856-1480-1-K
NURAN-Duygulu-1030527580-2,015-4929-1264-1-K
EFE-Düşenkalkar-1030527581-1,597-5933-1492-1-E
UTKU-Aşıkoğlu-1030527582-3,373-1555-385-1-E
CANER-Korol-1030527583-3,844-393-92-1-E
KÜRŞAD-Mayhoş-1030527584-1,496-6188-1561-1-E
CUMA-Beşerler-1030527585-2,895-2754-693-1-E
DİLAVER-Arıcan-1030527586-1,527-6105-1547-1-E
ŞAHİN-Doğan -1030527587-2,902-2724-686-1-E
FİKRET-Akan-1030527588-1,913-5180-1339-1-E
ERTUĞRUL-Erdoğan-1030527589-3,814-460-108-1-E
FADİME-Öztuna-1030527590-3,963-87-21-1-K
GÖKHAN-Samancı-1030527591-2,23-4393-1121-1-E
ÖZGÜL-Duygulu-1030527592-0,612-8364-2110-1-K
NECLA-Aydan-1030527593-3,317-1692-421-1-K
HAZİM-Ilıcalı-1030527594-2,077-4791-1219-1-E
MERT-Karaböcek-1030527595-2,848-2880-731-1-E
BERKAN-Öymen-1030527596-0,529-8583-2162-1-E
AKIN-Ayverdi-1030527597-0,615-8356-2106-1-E
ÇAĞRI-Karabulut-1030527598-2,393-4011-1043-1-E
GÖZDE-Balaban-1030527599-0,946-7538-1907-1-K
ALİME-Çetiner-1030527600-0,662-8234-2075-1-K
ERDEM-Kılıççı-1030527601-3,246-1865-454-1-E
ABDULLAH-Karadaş-1030527602-3,298-1734-433-1-E
DİCLE-Kahveci-1030527603-3,989-28-4-1-K
NELİS-Arıcan-1030527604-0,902-7651-1928-1-K
ECE-Öztuna-1030527605-3,201-1972-483-1-K
MUSTAFA-Günday-1030527606-2,428-3930-1021-1-E
İHSAN-Adal-1030527607-2,592-3526-914-1-E
FULYA-Yeşilkaya-1030527608-2,666-3335-863-1-K
NAZ-Poçan-1030527609-0,699-8139-2051-1-K
EDA-Karadaş-1030527610-3,029-2392-599-1-K
HAKAN-Öztonga-1030527611-2,399-3991-1037-1-E
İREM-Yalçın-1030527612-1,697-5706-1453-1-K
KÜRŞAD-Yılmazer-1030527613-1,557-6028-1520-1-E
VEHBİ-Toraman-1030527614-3,825-428-99-1-E
YAHYA-Doğan -1030527615-2,494-3736-971-1-E
NAZİK-Ozansoy-1030527616-0,51-8634-2176-1-K
ŞERİFE-Koç-1030527617-2,749-3137-805-1-K
GÜL-Kocabıyık-1030527618-0,137-9621-2412-1-K
CEM-Kunt-1030527619-2,612-3473-900-1-E
GÖKHAN-Ekici-1030527620-2,797-2995-766-1-E
GÜLNİHAL-Koç-1030527621-1,072-7231-1825-1-K
CEM-Ekşioğlu-1030527622-3,532-1169-276-1-E
SEFA-Tüzün-1030527623-3,227-1912-470-1-E
FURKAN-Erçetin-1030527624-2,829-2913-740-1-E
MERVE-Tekand-1030527625-2,068-4813-1224-1-K
AYŞEGÜL-Pekkan-1030527626-2,952-2588-655-1-K
EMRAH-Öztonga-1030527627-3,716-701-159-1-E
GÜLDİDE-Aykaç-1030527628-0,316-9140-2303-1-K
MEHMET-Tahincioğlu-1030527629-0,714-8109-2041-1-E
GÖNÜL-Sezek-1030527630-0,763-8006-2013-1-K
AHENK-Paksüt-1030527631-1,849-5341-1373-1-K
SİNEM-Alyanak-1030527632-2,923-2673-673-1-K
ÇINAR-Kunt-1030527633-3,547-1127-262-1-E
KÜRŞAD-Aykaç-1030527634-0,895-7677-1940-1-E
UTKU-Kuzucu-1030527635-3,258-1841-449-1-E
TAYFUR-Aykaç-1030527636-0,873-7723-1952-1-E
FAZİLET-Küçükler-1030527637-3,994-18-3-1-K
DERVİŞ-Kahveci-1030527638-3,895-264-64-1-E
ARİF-Önür-1030527639-1,4-6447-1624-1-E
RABİA-Tokatlıoğlu-1030527640-3,314-1698-424-1-K
ALP-Erberk-1030527641-3,788-533-123-1-E
EKREM-Tokatlıoğlu-1030527642-2,66-3355-867-1-E
DERVİŞ-Kılıççı-1030527643-0,753-8031-2018-1-E
GÜLDİDE-Türkyılmaz-1030527644-1,552-6042-1526-1-K
NUR-Sarıoğlu-1030527645-3,4-1483-364-1-K
NAZİK-Erginsoy-1030527646-1,845-5353-1374-1-K
ESAT-Polat-1030527647-2,986-2493-630-1-E
İREM-Topaloğlu-1030527648-0,402-8913-2245-1-K
BUSE-Ekşioğlu-1030527649-3,204-1966-480-1-K
YÜSRA-Topçuoğlu-1030527650-2,134-4642-1181-1-K
SİNAN-Yalçın-1030527651-1,594-5938-1495-1-E
ALİSA-Akışık-1030527652-0,957-7511-1900-1-K
BİLGE-Doğan -1030527653-2,533-3651-949-1-K
SALİH-Nalbantoğlu-1030527654-1,587-5956-1501-1-E
GÖKHAN-Velioğlu-1030527655-0,934-7572-1914-1-E
FAZLI-Kavaklıoğlu-1030527656-3,325-1667-414-1-E
PERİHAN-Velioğlu-1030527657-2,41-3971-1031-1-K
SEDA-Akışık-1030527658-2,61-3478-901-1-K
EMİR-Tahincioğlu-1030527659-3,245-1867-455-1-E
KEMAL-Gönültaş-1030527660-2,439-3896-1009-1-E
SULTAN-Tekelioğlu-1030527661-1,542-6072-1537-1-K
FADİME-Koyuncu-1030527662-1,266-6794-1726-1-K
TOPRAK-Öztonga-1030527663-2,778-3050-778-1-E
HALDUN-Solmaz-1030527664-0,645-8270-2083-1-E
FAZLI-Kurutluoğlu-1030527665-3,128-2158-530-1-E
ERSİN-Atakol-1030527666-2,829-2914-741-1-E
MELİKE-Baturalp-1030527667-3,02-2410-605-1-K
SEFANUR-Çağıran-1030527668-0,157-9578-2402-1-K
ERTAN-Karadaş-1030527669-0,291-9210-2319-1-E
YASEMİN-Gönültaş-1030527670-3,107-2207-541-1-K
MUSTAFA-Topaloğlu-1030527671-2,656-3361-871-1-E
DİLAVER-Dalkıran-1030527672-1,229-6876-1747-1-E
ATAKAN-Önür-1030527673-1,413-6406-1614-1-E
DİLAVER-Pekkan-1030527674-0,536-8564-2159-1-E
SÜMEYRA-Ilıcalı-1030527675-2,631-3432-888-1-K
ALİ-Özberk-1030527676-3,647-880-208-1-E
DİDEM-Akışık-1030527677-0,505-8644-2179-1-K
METEHAN-Eronat-1030527678-2,121-4683-1194-1-E
BÜŞRA-Oraloğlu-1030527679-2,949-2595-659-1-K
FAZLI-Adıvar-1030527680-3,574-1059-248-1-E
BUSE-Topaloğlu-1030527681-3,657-846-200-1-K
TAHA-Menemencioğlu-1030527682-2,191-4492-1146-1-E
FERHAN-Gümüşpala-1030527683-2,826-2920-744-1-K
NEŞE-Erdoğan-1030527684-3,012-2429-609-1-K
SEMİH-Mertoğlu-1030527685-2,669-3322-860-1-E
AYSU-Bolatlı-1030527686-0,939-7559-1911-1-K
BURAK-Sarıoğlu-1030527687-0,228-9375-2357-1-E
HÜSAMEDDİN-Menemencioğlu-1030527688-3,446-1376-337-1-E
EDA-Koyuncu-1030527689-0,287-9225-2322-1-K
YONCA-Pekkan-1030527690-0,411-8891-2241-1-K
EDA-Sinanoğlu-1030527691-3,8-499-114-1-K
HATİCE-Ilıcalı-1030527692-1,346-6585-1663-1-K
AYLİN-Mayhoş-1030527693-2,307-4229-1089-1-K
SIRRI-Eronat-1030527694-1,528-6101-1545-1-E
ÖMER-Karadaş-1030527695-1,034-7327-1851-1-E
HAKAN-Adan-1030527696-2,664-3343-864-1-E
CEM-Özkara-1030527697-0,86-7749-1960-1-E
ENES-Ilıcalı-1030527698-2,358-4098-1055-1-E
BEKİR-Dizdar -1030527699-3,693-757-181-1-E
NAZİK-Kavaklıoğlu-1030527700-3,643-890-210-1-K
NUR-Sinanoğlu-1030527701-0,336-9075-2284-1-K
SİNEM-Türkdoğan-1030527702-0,851-7775-1965-1-K
AFŞIN-Erberk-1030527703-1,909-5192-1340-1-E
MUHAMMED-Kunt-1030527704-3,924-193-41-1-E
FAHRİ-Tokatlıoğlu-1030527705-1,207-6926-1758-1-E
NAZİK-Koçyiğit-1030527706-0,511-8629-2173-1-K
BAKİ-Tekand-1030527707-1,741-5599-1427-1-E
SUZAN-Akay-1030527708-0,682-8194-2065-1-K
ALİSA-Küçükler-1030527709-3,996-11-2-1-K
EMRE-Karaer-1030527710-3,757-604-139-1-E
ALMİLA-Doğan -1030527711-3,353-1601-398-1-K
YASEMİN-Çatalbaş-1030527712-3,766-584-133-1-K
YONCA-Öztonga-1030527713-2,969-2542-643-1-K
SEFA-Oraloğlu-1030527714-0,906-7641-1927-1-E
EMRE-Kılıççı-1030527715-3,701-737-173-1-E
CANSU-Yorulmaz-1030527716-0,441-8816-2223-1-K
DİLBERAYELA-Karaböcek-1030527717-3,098-2230-548-1-K
YILDIZ-Akan-1030527718-3,673-813-195-1-K
CEYLİN-Abadan-1030527719-0,373-8987-2265-1-K
GÜLDİDE-Tekelioğlu-1030527720-1,959-5073-1307-1-K
ALPEREN-Özbir-1030527721-3,772-572-132-1-E
SEMİHA-Çamdalı-1030527722-2,232-4389-1120-1-K
FURKAN-Ertepınar-1030527723-3,981-48-10-1-E
MUSA-Erez-1030527724-1,577-5977-1505-1-E
DENİZ-Yalçın-1030527725-3,522-1193-283-1-E
GÜL-Koç-1030527726-3,659-840-199-1-K
UTKU-Türkyılmaz-1030527727-3,237-1888-466-1-E
HATİCE-Nebioğlu-1030527728-1,208-6922-1757-1-K
AHU-Topaloğlu-1030527729-1,807-5434-1390-1-K
CANAN-Adal-1030527730-3,792-521-121-1-K
ESRA-Çevik-1030527731-0,465-8751-2206-1-K
SELİM-Polat-1030527732-2,895-2755-694-1-E
NUR-Korol-1030527733-3,87-326-79-1-K
SAMİ-Tanrıkulu-1030527734-0,07-9809-2454-1-E
BARAN-Alyanak-1030527735-3,812-466-109-1-E
ESAT-Tekelioğlu-1030527736-0,98-7458-1885-1-E
BEGÜM-Körmükçü-1030527737-2,856-2855-721-1-K
NECLA-Çörekçi-1030527738-3,042-2359-584-1-K
SİNAN-Alpuğan-1030527739-2,632-3430-887-1-E
FAİK-Tuğlu-1030527740-2,426-3935-1023-1-E
SERDAR-Bademci-1030527741-1,526-6108-1548-1-E
SELİM-Örge-1030527742-0,544-8545-2155-1-E
HİLAL-Ertepınar-1030527743-3,804-487-113-1-K
SELİN-Süleymanoğlu-1030527744-0,276-9247-2328-1-K
SERDAR-Kıraç -1030527745-3,49-1271-307-1-E
ESAT-Akay-1030527746-0,619-8342-2104-1-E
ERTAN-Özberk-1030527747-0,547-8536-2154-1-E
YÜSRA-Kurutluoğlu-1030527748-3,265-1817-444-1-K
CUMA-Adan-1030527749-3,74-650-148-1-E
AÇELYA-Velioğlu-1030527750-0,707-8127-2049-1-K
EKREM-Sadıklar-1030527751-0,901-7656-1932-1-E
BERKAN-Solmaz-1030527752-3,046-2354-581-1-E
HAKKI-Öymen-1030527753-3,552-1110-257-1-E
GÜLBEN-Önür-1030527754-0,752-8035-2020-1-K
SEYİT-Türkyılmaz-1030527755-0,463-8760-2211-1-E
MELİKE-Balaban-1030527756-3,533-1162-272-1-K
MEMDUH-Nebioğlu-1030527757-2,636-3418-885-1-E
MİNE-Atakol-1030527758-2,458-3833-993-1-K
ERTAN-Doğan -1030527759-1,564-6011-1514-1-E
HAKAN-Bolatlı-1030527760-2,847-2883-733-1-E
MERT-Kunter-1030527761-3,738-654-149-1-E
İREM-Çağıran-1030527762-0,877-7715-1949-1-K
DAMLA-Köybaşı-1030527763-3,164-2065-500-1-K
YILDIZ-Avan-1030527764-0,467-8742-2202-1-K
NEHİR-Tuğluk-1030527765-2,592-3527-915-1-K
ELİF-Akgül-1030527766-0,771-7980-2009-1-K
HAZAN-Özberk-1030527767-3,451-1362-333-1-K
TALHA-Bakırcıoğlu-1030527768-1,122-7118-1809-1-E
YAHYA-Özdoğan-1030527769-3,706-727-167-1-E
SERGEN-Akışık-1030527770-1,545-6064-1535-1-E
DİLBERAYELA-Akışık-1030527771-3,841-399-93-1-K
EMRE-Sarıoğlu-1030527772-1,064-7252-1831-1-E
AHENK-Karabulut-1030527773-0,684-8184-2063-1-K
ÇAĞRI-Eronat-1030527774-3,051-2345-578-1-E
GÜNER-Çevik-1030527775-2,819-2936-750-1-K
KALENDER-Karaböcek-1030527776-0,65-8262-2081-1-E
HALİME-Barbarosoğlu-1030527777-2,015-4930-1265-1-K
ELİF-Solmaz-1030527778-1,005-7392-1867-1-K
BİLGEHAN-Erdoğan-1030527779-0,626-8323-2099-1-K
BUSE-Ertepınar-1030527780-0,126-9658-2422-1-K
SELİN-Berberoğlu-1030527781-2,086-4764-1213-1-K
ESAT-Yeşilkaya-1030527782-2,681-3304-852-1-E
YUNUSHAN-Aşıkoğlu-1030527783-0,82-7850-1974-1-E
ANIL-Bademci-1030527784-2,943-2611-663-1-E
MEHTAP-Tekand-1030527785-2,175-4527-1157-1-K
SEMA-Adal-1030527786-2,001-4966-1274-1-K
GAMZE-Yıldızoğlu-1030527787-2,829-2915-742-1-K
FAHRİ-Ayverdi-1030527788-2,614-3468-897-1-E
BİLGEHAN-Sezek-1030527789-3,526-1180-278-1-K
AHENK-Bolatlı-1030527790-2,639-3410-883-1-K
TUNA-Tahincioğlu-1030527791-2,592-3528-916-1-E
CİVAN-Erdoğan-1030527792-3,904-238-54-1-E
CAN-Limoncuoğlu-1030527793-0,234-9355-2351-1-E
SEVGİ-Özbir-1030527794-1,986-5001-1286-1-K
ALP-Barbarosoğlu-1030527795-2,441-3891-1007-1-E
KÜRŞAD-Doğan -1030527796-2,514-3688-961-1-E
İSMAİL-Velioğlu-1030527797-2,679-3310-855-1-E
DUYGU-Egeli-1030527798-0,001-9998-2499-1-K
MURAT-Dizdar -1030527799-2,388-4030-1047-1-E
UTKU-Abadan-1030527800-2,492-3741-972-1-E
UMUT-Topaloğlu-1030527801-0,683-8191-2064-1-E
YUSUF-Karaduman-1030527802-0,693-8156-2057-1-E
FAİK-Özbey-1030527803-1,756-5557-1419-1-E
VENHAR-Sarıoğlu-1030527804-3,365-1574-390-1-K
HALİME-Hamzaoğlu-1030527805-3,27-1804-442-1-K
YAHYA-Çamdalı-1030527806-0,709-8119-2045-1-E
FATİH-Özbey-1030527807-0,277-9245-2327-1-E
BAHADIR-Çatalbaş-1030527808-1,429-6371-1602-1-E
ÇAĞRI-Keseroğlu-1030527809-3,004-2455-619-1-E
TUNA-Numanoğlu-1030527810-0,076-9793-2452-1-E
SEVDE-Sezek-1030527811-2,214-4438-1133-1-K
EMRULLAH-Ertepınar-1030527812-3,911-222-50-1-E
UĞUR-Tahincioğlu-1030527813-2,798-2990-765-1-E
CEM-Akbulut-1030527814-2,776-3059-780-1-E
ERDEM-Karadaş-1030527815-2,26-4336-1111-1-E
BUĞRA-Baykam-1030527816-1,329-6631-1679-1-E
SERGEN-Aşıkoğlu-1030527817-0,697-8145-2053-1-E
FATİH-Ilıcalı-1030527818-2,865-2835-714-1-E
SEFA-Erkekli-1030527819-0,398-8918-2248-1-E
AÇELYA-Özbir-1030527820-0,333-9092-2291-1-K
ABDULLAH-Alyanak-1030527821-3,972-69-16-1-E
HALİME-Okumuş-1030527822-3,375-1549-384-1-K
HALİT-Bolatlı-1030527823-3,698-745-177-1-E
FAHRİ-Elçiboğa-1030527824-3,164-2066-501-1-E
SALİH-Akman-1030527825-3,707-725-166-1-E
SAMET-Süleymanoğlu-1030527826-3,39-1508-376-1-E
AYŞENUR-Öymen-1030527827-2,613-3471-899-1-K
ÖZKAN-Köybaşı-1030527828-3,513-1216-290-1-E
ARİF-Körmükçü-1030527829-3,498-1256-302-1-E
HAKKI-Hamzaoğlu-1030527830-1,958-5075-1309-1-E
UĞUR-Keçeci-1030527831-1,76-5548-1416-1-E
BÜLENT-Ertepınar-1030527832-0,48-8710-2194-1-E
CANAN-Korol-1030527833-2,559-3592-930-1-K
DİLAVER-Erkekli-1030527834-3,522-1194-284-1-E
GÜLÇİN-Numanoğlu-1030527835-3,621-955-222-1-K
PINAR-Düşenkalkar-1030527836-0,22-9397-2360-1-K
FATMA-Erkekli-1030527837-2,858-2848-718-1-K
ÇİLENAY-Ertepınar-1030527838-2,63-3434-889-1-K
AYLİN-Akar -1030527839-3,399-1485-365-1-K
HALİL-Topaloğlu-1030527840-3,403-1474-363-1-E
YASEMİN-Mayhoş-1030527841-2,97-2540-642-1-K
MERVE-Sepetçi-1030527842-1,978-5027-1296-1-K
HALİME-Tahincioğlu-1030527843-1,284-6750-1712-1-K
ÇAĞLAR-Velioğlu-1030527844-2,959-2567-650-1-E
NAZ-Elçiboğa-1030527845-3,432-1413-353-1-K
ANIL-Akman-1030527846-1,372-6521-1645-1-E
ESRA-Türkyılmaz-1030527847-0,164-9562-2396-1-K
EKREM-Erçetin-1030527848-1,333-6620-1676-1-E
KÜRŞAD-Eronat-1030527849-1,492-6204-1565-1-E
MÜGE-Çetin-1030527850-3,126-2160-531-1-K
AYŞENUR-Orbay-1030527851-3,819-446-104-1-K
SUZAN-Kutlay-1030527852-1,739-5603-1430-1-K
FAZLI-Ertürk-1030527853-1,256-6818-1732-1-E
ENİSE-Arslanoğlu-1030527854-0,311-9154-2307-1-K
MELİSA-Yılmazer-1030527855-2,189-4497-1149-1-K
TALHA-Dağlaroğlu-1030527856-2,776-3060-781-1-E
GÖNÜL-Bakırcıoğlu-1030527857-3,91-224-51-1-K
CAN-Akman-1030527858-3,033-2375-592-1-E
ONUR-Akışık-1030527859-0,823-7840-1972-1-E
DEFNE-Tunçeri-1030527860-1,793-5466-1397-1-K
CANAN-Nebioğlu-1030527861-1,187-6966-1768-1-K
MELİSA-Türkdoğan-1030527862-2,066-4818-1228-1-K
ÖZGÜL-Özdoğan-1030527863-2,224-4410-1128-1-K
AYÇA-Tekand-1030527864-3,323-1675-416-1-K
AYSU-Akal-1030527865-2,991-2480-625-1-K
ERDEM-Durmaz-1030527866-0,886-7699-1946-1-E
HALİL-Elmastaşoğlu-1030527867-0,566-8483-2139-1-E
HİLMİ-Özdenak-1030527868-0,996-7413-1871-1-E
NİHAL-Doğan -1030527869-0,399-8917-2247-1-K
MERT-Özbir-1030527870-2,465-3813-986-1-E
FAZIL-Çamdalı-1030527871-0,611-8367-2111-1-E
ŞEYMANUR-Yıldızoğlu-1030527872-1,566-6008-1512-1-K
CEM-Ertepınar-1030527873-1,584-5963-1503-1-E
RÜMEYSA-Doğan -1030527874-2,295-4259-1094-1-K
TAYFUR-Abadan-1030527875-1,831-5385-1384-1-E
VEYSEL-Ekşioğlu-1030527876-2,03-4887-1249-1-E
DİLAN-Velioğlu-1030527877-1,795-5460-1393-1-K
SALİH-Duygulu-1030527878-3,201-1973-484-1-E
