GÖKHAN-Hamzaoğlu-1030520000-2,004-0-0-4-E
HALİME-Hamzaoğlu-1030527805-3,27-0-0-1-K
YAHYA-Çamdalı-1030527806-0,709-0-0-1-E
FATİH-Özbey-1030527807-0,277-0-0-1-E
BAHADIR-Çatalbaş-1030527808-1,429-0-0-1-E
ÇAĞRI-Keseroğlu-1030527809-3,004-0-0-1-E
TUNA-Numanoğlu-1030527810-0,076-0-0-1-E
SEVDE-Sezek-1030527811-2,214-0-0-1-K
EMRULLAH-Ertepınar-1030527812-3,911-0-0-1-E
UĞUR-Tahincioğlu-1030527813-2,798-0-0-1-E
CEM-Akbulut-1030527814-2,776-0-0-1-E
ERDEM-Karadaş-1030527815-2,26-0-0-1-E
BUĞRA-Baykam-1030527816-1,329-0-0-1-E
SERGEN-Aşıkoğlu-1030527817-0,697-0-0-1-E
FATİH-Ilıcalı-1030527818-2,865-0-0-1-E
SEFA-Erkekli-1030527819-0,398-0-0-1-E
AÇELYA-Özbir-1030527820-0,333-0-0-1-K
ABDULLAH-Alyanak-1030527821-3,972-0-0-1-E
HALİME-Okumuş-1030527822-3,375-0-0-1-K
HALİT-Bolatlı-1030527823-3,698-0-0-1-E
FAHRİ-Elçiboğa-1030527824-3,164-0-0-1-E
SALİH-Akman-1030527825-3,707-0-0-1-E
SAMET-Süleymanoğlu-1030527826-3,39-0-0-1-E
AYŞENUR-Öymen-1030527827-2,613-0-0-1-K
ÖZKAN-Köybaşı-1030527828-3,513-0-0-1-E
ARİF-Körmükçü-1030527829-3,498-0-0-1-E
HAKKI-Hamzaoğlu-1030527830-1,958-0-0-1-E
UĞUR-Keçeci-1030527831-1,76-0-0-1-E
BÜLENT-Ertepınar-1030527832-0,48-0-0-1-E
CANAN-Korol-1030527833-2,559-0-0-1-K
DİLAVER-Erkekli-1030527834-3,522-0-0-1-E
GÜLÇİN-Numanoğlu-1030527835-3,621-0-0-1-K
PINAR-Düşenkalkar-1030527836-0,22-0-0-1-K
FATMA-Erkekli-1030527837-2,858-0-0-1-K
ÇİLENAY-Ertepınar-1030527838-2,63-0-0-1-K
AYLİN-Akar -1030527839-3,399-0-0-1-K
HALİL-Topaloğlu-1030527840-3,403-0-0-1-E
YASEMİN-Mayhoş-1030527841-2,97-0-0-1-K
MERVE-Sepetçi-1030527842-1,978-0-0-1-K
HALİME-Tahincioğlu-1030527843-1,284-0-0-1-K
ÇAĞLAR-Velioğlu-1030527844-2,959-0-0-1-E
NAZ-Elçiboğa-1030527845-3,432-0-0-1-K
ANIL-Akman-1030527846-1,372-0-0-1-E
ESRA-Türkyılmaz-1030527847-0,164-0-0-1-K
EKREM-Erçetin-1030527848-1,333-0-0-1-E
KÜRŞAD-Eronat-1030527849-1,492-0-0-1-E
MÜGE-Çetin-1030527850-3,126-0-0-1-K
AYŞENUR-Orbay-1030527851-3,819-0-0-1-K
SUZAN-Kutlay-1030527852-1,739-0-0-1-K
FAZLI-Ertürk-1030527853-1,256-0-0-1-E
ENİSE-Arslanoğlu-1030527854-0,311-0-0-1-K
MELİSA-Yılmazer-1030527855-2,189-0-0-1-K
TALHA-Dağlaroğlu-1030527856-2,776-0-0-1-E
GÖNÜL-Bakırcıoğlu-1030527857-3,91-0-0-1-K
CAN-Akman-1030527858-3,033-0-0-1-E
ONUR-Akışık-1030527859-0,823-0-0-1-E
DEFNE-Tunçeri-1030527860-1,793-0-0-1-K
CANAN-Nebioğlu-1030527861-1,187-0-0-1-K
MELİSA-Türkdoğan-1030527862-2,066-0-0-1-K
ÖZGÜL-Özdoğan-1030527863-2,224-0-0-1-K
AYÇA-Tekand-1030527864-3,323-0-0-1-K
AYSU-Akal-1030527865-2,991-0-0-1-K
ERDEM-Durmaz-1030527866-0,886-0-0-1-E
HALİL-Elmastaşoğlu-1030527867-0,566-0-0-1-E
HİLMİ-Özdenak-1030527868-0,996-0-0-1-E
NİHAL-Doğan -1030527869-0,399-0-0-1-K
MERT-Özbir-1030527870-2,465-0-0-1-E
FAZIL-Çamdalı-1030527871-0,611-0-0-1-E
ŞEYMANUR-Yıldızoğlu-1030527872-1,566-0-0-1-K
CEM-Ertepınar-1030527873-1,584-0-0-1-E
RÜMEYSA-Doğan -1030527874-2,295-0-0-1-K
TAYFUR-Abadan-1030527875-1,831-0-0-1-E
VEYSEL-Ekşioğlu-1030527876-2,03-0-0-1-E
DİLAN-Velioğlu-1030527877-1,795-0-0-1-K
SALİH-Duygulu-1030527878-3,201-0-0-1-E
FURKAN-Kıraç -1030527879-2,727-0-0-1-E
EREN-Doğan -1030527880-2,946-0-0-1-E
YASEMİN-Kahveci-1030527881-0,145-0-0-1-K
YÜSRA-Akman-1030527882-1,772-0-0-1-K
ENES-Orbay-1030527883-3,14-0-0-1-E
BEGÜM-Egeli-1030527884-0,172-0-0-1-K
İNCİ-Çetiner-1030527885-2,165-0-0-1-K
EMRE-Önür-1030527886-0,313-0-0-1-E
CEYDA-Koçyiğit-1030527887-0,877-0-0-1-K
NECLA-Günday-1030527888-0,511-0-0-1-K
GÜLNİHAL-Ozansoy-1030527889-3,439-0-0-1-K
YÜSRA-Topçuoğlu-1030527890-2,767-0-0-1-K
ASLI-Bademci-1030527891-0,143-0-0-1-K
CİVAN-Aydan-1030527892-0,384-0-0-1-E
UĞUR-Ozansoy-1030527893-2,227-0-0-1-E
MİHRİBAN-Paksüt-1030527894-1,065-0-0-1-K
FAHRİ-Koç-1030527895-1,326-0-0-1-E
ÇAĞRI-Kahveci-1030527896-3,185-0-0-1-E
HANDAN-Erberk-1030527897-0,899-0-0-1-K
BİLGEHAN-Beşok-1030527898-1,986-0-0-1-K
ONUR-Yeşilkaya-1030527899-2,617-0-0-1-E
ÖZKAN-Günday-1030527900-3,532-0-0-1-E
HAZAN-Atakol-1030527901-1,187-0-0-1-K
DİLAVER-Evliyaoğlu-1030527902-3,952-0-0-1-E
FAZIL-Akaydın-1030527903-3,297-0-0-1-E
DİLAN-Akbulut-1030527904-0,795-0-0-1-K
SUZAN-Doğan -1030527905-1,944-0-0-1-K
HALUK-Doğan -1030527906-3,272-0-0-1-E
DEMET-Türkyılmaz-1030527907-3,247-0-0-1-K
GÜLDESTE-Tokatlıoğlu-1030527908-0,983-0-0-1-K
NAZİK-Akyüz-1030527909-0,911-0-0-1-K
HAZİM-Günday-1030527910-3,433-0-0-1-E
DOĞAN-Poyrazoğlu-1030527911-3,785-0-0-1-E
DİCLE-Erginsoy-1030527912-3,241-0-0-1-K
RECEP-Köybaşı-1030527913-3,494-0-0-1-E
AYSU-Sarıoğlu-1030527914-2,873-0-0-1-K
CAN-Türkdoğan-1030527915-2,714-0-0-1-E
ONUR-Menemencioğlu-1030527916-0,864-0-0-1-E
AYFER-Ekşioğlu-1030527917-1,411-0-0-1-K
HİLMİ-Tüzün-1030527918-1,336-0-0-1-E
SİNEM-Kavaklıoğlu-1030527919-0,503-0-0-1-K
CEYDA-Kahveci-1030527920-0,586-0-0-1-K
EYLÜL-Günday-1030527921-0,939-0-0-1-K
FEYZA-Koç-1030527922-2,691-0-0-1-K
MELİKE-Akışık-1030527923-0,593-0-0-1-K
TALHA-Aşıkoğlu-1030527924-2,081-0-0-1-E
RABİA-Duygulu-1030527925-2,532-0-0-1-K
AYFER-Babacan-1030527926-2,98-0-0-1-K
HATİCE-Özbey-1030527927-1,633-0-0-1-K
ONUR-Bademci-1030527928-2,555-0-0-1-E
SEYYİD-Aykaç-1030527929-2,543-0-0-1-E
TALHA-Özdoğan-1030527930-1,376-0-0-1-E
DİLARA-Biçer-1030527931-1,573-0-0-1-K
SIRRI-Balcı-1030527932-0,497-0-0-1-E
DİCLE-Akay-1030527933-2,714-0-0-1-K
SEYYİD-Samancı-1030527934-2,07-0-0-1-E
FAHRİ-Aybar-1030527935-1,963-0-0-1-E
MEHMET-Akman-1030527936-3,07-0-0-1-E
İPEK-Yıldırım -1030527937-2,901-0-0-1-K
HÜSAMEDDİN-Baturalp-1030527938-0,416-0-0-1-E
RABİA-Karaer-1030527939-2,421-0-0-1-K
RABİA-Hakyemez-1030527940-0,902-0-0-1-K
HİLMİ-Berberoğlu-1030527941-1,451-0-0-1-E
OKTAY-Pekkan-1030527942-3,87-0-0-1-E
DİLAY-Alnıaçık-1030527943-0,572-0-0-1-K
DOĞUKAN-Durak -1030527944-3,339-0-0-1-E
ESMA-Sinanoğlu-1030527945-0,448-0-0-1-K
AHU-Hakyemez-1030527946-0,255-0-0-1-K
BAŞARAN-Tazegül-1030527947-0,499-0-0-1-E
ECEM-Elmastaşoğlu-1030527948-1,536-0-0-1-K
İLYA-Erdoğan-1030527949-1,367-0-0-1-K
SÜMEYYE-Tüzün-1030527950-2,398-0-0-1-K
LATİFE-Aclan-1030527951-3,06-0-0-1-K
CANSU-Adan-1030527952-0,033-0-0-1-K
KADRİYE-Ertürk-1030527953-1,981-0-0-1-K
PELİN-Özdenak-1030527954-2,489-0-0-1-K
FATMA-Nalbantoğlu-1030527955-1,414-0-0-1-K
SEYYİD-Atakol-1030527956-0,993-0-0-1-E
DERVİŞ-Ilıcalı-1030527957-1,408-0-0-1-E
CAFE-Hakyemez-1030527958-1,355-0-0-1-E
GÜLÇİN-Ağaoğlu-1030527959-3,629-0-0-1-K
ELİF-Sinanoğlu-1030527960-3,785-0-0-1-K
FAZLI-Poyrazoğlu-1030527961-2,19-0-0-1-E
GİZEM-Günday-1030527962-1,666-0-0-1-K
DERYA-Ozansoy-1030527963-0,419-0-0-1-K
ESAT-Kahveci-1030527964-2,313-0-0-1-E
KÜRŞAD-Mayhoş-1030527965-2,76-0-0-1-E
CANSU-Akgül-1030527966-0,519-0-0-1-K
DERYA-Pekkan-1030527967-3,03-0-0-1-K
GÜLNİHAL-Karaer-1030527968-1,557-0-0-1-K
SULTAN-Dizdar -1030527969-2,121-0-0-1-K
ERTUĞRUL-Tazegül-1030527970-3,323-0-0-1-E
GÖKHAN-Menemencioğlu-1030527971-3,088-0-0-1-E
SEFA-Eronat-1030527972-3,542-0-0-1-E
ÇİLAY-Öymen-1030527973-1,295-0-0-1-K
GÖNÜL-Tanrıkulu-1030527974-0,752-0-0-1-K
HAMZA-Taşlı-1030527975-0,161-0-0-1-E
RÜMEYSA-Sinanoğlu-1030527976-0,719-0-0-1-K
DİLAN-Sadıklar-1030527977-3,883-0-0-1-K
ABDULLAH-Taşçı-1030527978-2,155-0-0-1-E
ÇİCEK-Arıcan-1030527979-2,679-0-0-1-K
GÖZDE-Özberk-1030527980-1,76-0-0-1-K
CANER-Arıcan-1030527981-1,317-0-0-1-E
ÇAĞLAR-Kulaksızoğlu-1030527982-0,596-0-0-1-E
DERYA-Erkekli-1030527983-0,23-0-0-1-K
CUMAALİ-Ağaoğlu-1030527984-0,064-0-0-1-E
RUKİYE-Kaya -1030527985-3,962-0-0-1-K
YUNUS-Sadıklar-1030527986-0,191-0-0-1-E
EYÜP-Babaoğlu-1030527987-0,923-0-0-1-E
KÜRŞAD-Baykam-1030527988-2,268-0-0-1-E
EMRAH-Yıldırım -1030527989-3,818-0-0-1-E
HANDE-Tunçeri-1030527990-1,605-0-0-1-K
YÜSRA-Ekşioğlu-1030527991-1,511-0-0-1-K
ADEM-Yılmazer-1030527992-1,897-0-0-1-E
ALİSA-Velioğlu-1030527993-0,593-0-0-1-K
NERGİS-Çevik-1030527994-0,981-0-0-1-K
AYŞENUR-Ağaoğlu-1030527995-0,505-0-0-1-K
SALİH-Erçetin-1030527996-2,004-0-0-1-E
ATAKAN-Yalçın-1030527997-2,212-0-0-1-E
HANDE-Akay-1030527998-2,226-0-0-1-K
CUMAALİ-Bolatlı-1030527999-0,095-0-0-1-E
EMRAH-Nebioğlu-1030528000-3,137-0-0-1-E
DOĞAN-Mayhoş-1030528001-2,313-0-0-1-E
ADEM-Akyürek-1030528002-0,788-0-0-1-E
EFE-Körmükçü-1030528003-3,676-0-0-1-E
PERİHAN-Baturalp-1030528004-1,662-0-0-1-K
İHSAN-Öztonga-1030528005-3,362-0-0-1-E
MERT-Tunçeri-1030528006-1,859-0-0-1-E
CANAN-Kılıççı-1030528007-1,595-0-0-1-K
FERHAN-Kasapoğlu-1030528008-2,081-0-0-1-K
TAHSİN-Türkdoğan-1030528009-0,941-0-0-1-E
NAZİFE-Koyuncu-1030528010-2,873-0-0-1-K
ECEM-Türkyılmaz-1030528011-2,429-0-0-1-K
ERTAN-Kaya -1030528012-1,389-0-0-1-E
CİVAN-Özbey-1030528013-3,152-0-0-1-E
TAHA-Atan-1030528014-1,674-0-0-1-E
İZZET-Alyanak-1030528015-0,206-0-0-1-E
AYSU-Baykam-1030528016-2,743-0-0-1-K
EMRAH-Mayhoş-1030528017-2,444-0-0-1-E
KEREM-Sezek-1030528018-2,597-0-0-1-E
TEVFİK-Egeli-1030528019-3,005-0-0-1-E
FATİH-Tüzün-1030528020-1,664-0-0-1-E
CANAN-Alyanak-1030528021-3,074-0-0-1-K
ERDEM-Arıcan-1030528022-2,721-0-0-1-E
EFEKAN-Küçükler-1030528023-1,766-0-0-1-E
KAAN-Okumuş-1030528024-2,635-0-0-1-E
CAFE-Egeli-1030528025-2,705-0-0-1-E
ŞULE-Erçetin-1030528026-0,656-0-0-1-K
ÇAĞRI-Aybar-1030528027-2,652-0-0-1-E
SEVGİ-Erkekli-1030528028-1,584-0-0-1-K
ASLIHAN-Limoncuoğlu-1030528029-0,653-0-0-1-K
TUĞRAN-Koçyiğit-1030528030-0,537-0-0-1-E
BÜLENT-Dağlaroğlu-1030528031-3,834-0-0-1-E
EMRULLAH-Nalbantoğlu-1030528032-2,052-0-0-1-E
ALİ-Yetkiner-1030528033-2,698-0-0-1-E
ÇİLENAY-Küçükler-1030528034-3,524-0-0-1-K
BATUHAN-Günday-1030528035-0,261-0-0-1-E
DAMLA-Ekşioğlu-1030528036-1,991-0-0-1-K
EMRE-Tütüncü-1030528037-2,996-0-0-1-E
NAZ-Aykaç-1030528038-1,566-0-0-1-K
CANSU-Ertürk-1030528039-3,442-0-0-1-K
TUNA-Yeşilkaya-1030528040-2,986-0-0-1-E
CANER-Keçeci-1030528041-2,418-0-0-1-E
FERDANE-Süleymanoğlu-1030528042-0,815-0-0-1-K
MELİSA-Kurutluoğlu-1030528043-0,258-0-0-1-K
RESUL-Topaloğlu-1030528044-1,924-0-0-1-E
RÜMEYSA-Tokatlıoğlu-1030528045-2,579-0-0-1-K
SENEM-Uluhan-1030528046-1,936-0-0-1-K
ECE-Durak -1030528047-2,102-0-0-1-K
VEYSEL-Topaloğlu-1030528048-1,031-0-0-1-E
FAHRİ-Kulaksızoğlu-1030528049-0,27-0-0-1-E
BURAK-Beşok-1030528050-0,464-0-0-1-E
LEYLA-Türkyılmaz-1030528051-1,785-0-0-1-K
EMRE-Nalbantoğlu-1030528052-1,165-0-0-1-E
DİLEK-Doğan -1030528053-1,427-0-0-1-K
SULTAN-Taşçı-1030528054-2,036-0-0-1-K
ONUR-Özberk-1030528055-3,173-0-0-1-E
SEFA-Erbay-1030528056-3,818-0-0-1-E
SENEM-Berberoğlu-1030528057-0,697-0-0-1-K
İZZET-Berberoğlu-1030528058-2,992-0-0-1-E
NEŞE-Özdoğan-1030528059-1,525-0-0-1-K
SEVDE-Türkyılmaz-1030528060-0,682-0-0-1-K
İLKNUR-Küçükler-1030528061-0,236-0-0-1-K
OSMAN-Ekici-1030528062-2,547-0-0-1-E
NİHAL-Berberoğlu-1030528063-2,693-0-0-1-K
MURAT-Solmaz-1030528064-2,272-0-0-1-E
FATİH-Akgül-1030528065-2,49-0-0-1-E
GÖKHAN-Bakırcıoğlu-1030528066-2,771-0-0-1-E
CANSU-Özbir-1030528067-0,283-0-0-1-K
ATAKAN-Tekelioğlu-1030528068-2,991-0-0-1-E
DURAN-Türkyılmaz-1030528069-0,951-0-0-1-E
AYLİN-Yeşilkaya-1030528070-2,975-0-0-1-K
DİLEK-Özdoğan-1030528071-2,775-0-0-1-K
OKTAY-Kumcuoğlu-1030528072-3,261-0-0-1-E
VEYSEL-Solmaz-1030528073-2,807-0-0-1-E
ELÇİN-Çamdalı-1030528074-3,149-0-0-1-K
DEMET-Sepetçi-1030528075-3,462-0-0-1-K
ŞAHİN-Bademci-1030528076-1,367-0-0-1-E
DENİZ-Barbarosoğlu-1030528077-2,155-0-0-1-K
FİDAN-Kumcuoğlu-1030528078-1,053-0-0-1-K
HAYAT-Yazıcı-1030528079-0,118-0-0-1-K
NAZİK-Akman-1030528080-2,461-0-0-1-K
AYÇA-Sezek-1030528081-0,782-0-0-1-K
SULTAN-Ilıcalı-1030528082-2,858-0-0-1-K
OSMAN-Atakol-1030528083-2,448-0-0-1-E
RABİA-Kumcuoğlu-1030528084-0,632-0-0-1-K
DİLAVER-Akay-1030528085-3,654-0-0-1-E
ESAT-Ekici-1030528086-2,714-0-0-1-E
HAKAN-Paksüt-1030528087-3,436-0-0-1-E
DİLRUBA-Taşlı-1030528088-1,552-0-0-1-K
ERKAN-Ekici-1030528089-1,162-0-0-1-E
ÇETİN-Çağıran-1030528090-1,914-0-0-1-E
TEVFİK-Pekkan-1030528091-2,899-0-0-1-E
HİLMİ-Erdoğan-1030528092-3,657-0-0-1-E
DENİZ-Kunt-1030528093-3,988-0-0-1-E
ATAKAN-Sezek-1030528094-3,103-0-0-1-E
FATİH-Kaya -1030528095-2,755-0-0-1-E
MUHAMMED-Mayhoş-1030528096-1,381-0-0-1-E
HÜSEYİN-Tahincioğlu-1030528097-2,1-0-0-1-E
HANDAN-Ayverdi-1030528098-1,362-0-0-1-K
FAZIL-Özdenak-1030528099-2,377-0-0-1-E
GÖKHAN-Dağdaş-1030528100-3,616-0-0-1-E
GÖZDE-Tekand-1030528101-0,956-0-0-1-K
LATİFE-Tokatlıoğlu-1030528102-3,336-0-0-1-K
AYFER-Egeli-1030528103-0,375-0-0-1-K
MUSA-Kulaksızoğlu-1030528104-0,203-0-0-1-E
ESRA-Erdoğan-1030528105-0,99-0-0-1-K
TALHA-Abadan-1030528106-0,947-0-0-1-E
AHSEN-Ilıcalı-1030528107-3,086-0-0-1-K
YILDIZ-Alyanak-1030528108-3,033-0-0-1-K
YÜSRA-Erdoğan-1030528109-2,66-0-0-1-K
AÇELYA-Poçan-1030528110-1,186-0-0-1-K
EMRULLAH-Akgül-1030528111-2,021-0-0-1-E
NAZİK-Atakol-1030528112-3,685-0-0-1-K
CEYLAN-Türkyılmaz-1030528113-1,016-0-0-1-K
HANDE-Babacan-1030528114-3,051-0-0-1-K
NURAN-Akay-1030528115-2,151-0-0-1-K
ILGIN-Sezek-1030528116-0,287-0-0-1-K
ALPEREN-Özbey-1030528117-0,203-0-0-1-E
BEGÜM-Kunter-1030528118-0,541-0-0-1-K
SEFANUR-Oraloğlu-1030528119-3,499-0-0-1-K
EMRE-Erbulak-1030528120-1,999-0-0-1-E
METEHAN-Akbulut-1030528121-1,127-0-0-1-E
GÖKHAN-Akyüz-1030528122-1,857-0-0-1-E
HİLMİ-Ekşioğlu-1030528123-1,979-0-0-1-E
İDİL-Ekici-1030528124-3,001-0-0-1-K
CUMAALİ-Aybar-1030528125-1,493-0-0-1-E
AYFER-Kahveci-1030528126-0,78-0-0-1-K
DOĞUKAN-Kumcuoğlu-1030528127-2,047-0-0-1-E
GÜLBEN-Kahveci-1030528128-1,119-0-0-1-K
DİLAN-Limoncuoğlu-1030528129-3,81-0-0-1-K
SELİM-Sepetçi-1030528130-3,703-0-0-1-E
KEREM-Babaoğlu-1030528131-2,347-0-0-1-E
HALUK-Eronat-1030528132-3,572-0-0-1-E
NELİS-Ertepınar-1030528133-2,851-0-0-1-K
MERT-Orbay-1030528134-3,46-0-0-1-E
CENGİZ-Bolatlı-1030528135-1,079-0-0-1-E
NİHAL-Pektemek-1030528136-1,981-0-0-1-K
ALİSA-Ekşioğlu-1030528137-2,656-0-0-1-K
TAYFUN-Kunt-1030528138-3,155-0-0-1-E
YAHYA-Duygulu-1030528139-1,856-0-0-1-E
BEGÜM-Çamdalı-1030528140-1,851-0-0-1-K
ATAKAN-Arıcan-1030528141-1,67-0-0-1-E
HALDUN-Nalbantoğlu-1030528142-3,602-0-0-1-E
KADİR-Tekelioğlu-1030528143-0,109-0-0-1-E
GÖNÜL-Hakyemez-1030528144-3,937-0-0-1-K
ALİ-Önür-1030528145-3,493-0-0-1-E
UMUT-Atakol-1030528146-2,091-0-0-1-E
DAMLA-Akan-1030528147-1,963-0-0-1-K
ALPEREN-Alyanak-1030528148-2,893-0-0-1-E
ALPEREN-Kurutluoğlu-1030528149-0,032-0-0-1-E
ESRA-Tunçeri-1030528150-3,968-0-0-1-K
BAHADIR-Kahveci-1030528151-3,493-0-0-1-E
SAMİ-Tunçeri-1030528152-2,569-0-0-1-E
DERVİŞ-Öztuna-1030528153-1,013-0-0-1-E
HAZAN-Kasapoğlu-1030528154-3,526-0-0-1-K
HASAN-Alyanak-1030528155-2,803-0-0-1-E
FAZİLET-Oraloğlu-1030528156-2,817-0-0-1-K
SERDAR-Öztonga-1030528157-0,552-0-0-1-E
VEYSEL-Gönültaş-1030528158-1,287-0-0-1-E
DURAN-Taşçı-1030528159-1,997-0-0-1-E
ÇAĞATAY-Kaya -1030528160-0,423-0-0-1-E
CEYLİN-Beşerler-1030528161-0,8-0-0-1-K
HANDE-Çağıran-1030528162-1,833-0-0-1-K
ERTUĞRUL-Süleymanoğlu-1030528163-3,218-0-0-1-E
SİNEM-Limoncuoğlu-1030528164-2,406-0-0-1-K
EYŞAN-Tanrıkulu-1030528165-1,383-0-0-1-K
YÜSRA-Küçükler-1030528166-3,701-0-0-1-K
DEFNE-Ayverdi-1030528167-3,381-0-0-1-K
RECEP-Ekici-1030528168-2,254-0-0-1-E
TEVFİK-Beşok-1030528169-3,704-0-0-1-E
BAYRAM-Erkekli-1030528170-0,356-0-0-1-E
ÖMER-Erbay-1030528171-0,367-0-0-1-E
SALİH-Tunçeri-1030528172-2,731-0-0-1-E
ESAT-Arıcan-1030528173-1,696-0-0-1-E
DESTAN-Durak -1030528174-2,133-0-0-1-K
NERGİS-Kavaklıoğlu-1030528175-3,479-0-0-1-K
ILGIN-Topçuoğlu-1030528176-2,115-0-0-1-K
MAHMUT-Kunter-1030528177-3,915-0-0-1-E
KÜRŞAD-Akyüz-1030528178-1,236-0-0-1-E
ADİLE-Erbay-1030528179-2,739-0-0-1-K
SEMİH-Çetin-1030528180-2,093-0-0-1-E
GAMZE-Özbey-1030528181-1,656-0-0-1-K
MAHMUT-Mayhoş-1030528182-1,558-0-0-1-E
SELİM-Adal-1030528183-0,637-0-0-1-E
VEYSEL-Adal-1030528184-3,033-0-0-1-E
EMİR-Erbay-1030528185-0,59-0-0-1-E
GÜNER-Adal-1030528186-3,313-0-0-1-K
ILGIN-Süleymanoğlu-1030528187-1,298-0-0-1-K
İHSAN-Ayverdi-1030528188-1,783-0-0-1-E
İLKNUR-Berberoğlu-1030528189-2,067-0-0-1-K
EMİNE-Balaban-1030528190-3,549-0-0-1-K
BERFİN-Pekkan-1030528191-2,48-0-0-1-K
ŞEYDA-Sarıoğlu-1030528192-1,059-0-0-1-K
CEM-Çetin-1030528193-3,179-0-0-1-E
ŞEYMA-Karaer-1030528194-0,116-0-0-1-K
SIRRI-Kahveci-1030528195-3,534-0-0-1-E
UĞUR-Türkyılmaz-1030528196-3,621-0-0-1-E
İBRAHİM-Atan-1030528197-1,371-0-0-1-E
ATAKAN-Keçeci-1030528198-1,682-0-0-1-E
YÜSRA-Tokatlıoğlu-1030528199-0,794-0-0-1-K
CAFE-Akışık-1030528200-3,442-0-0-1-E
UMUT-Atan-1030528201-3,242-0-0-1-E
ASLI-Yıldızoğlu-1030528202-2,084-0-0-1-K
HABİBE-Poçan-1030528203-0,292-0-0-1-K
HAZİM-Günday-1030528204-1,256-0-0-1-E
FAHRİ-Alyanak-1030528205-0,353-0-0-1-E
FAZİLET-Mertoğlu-1030528206-3,472-0-0-1-K
HATİCE-Demirbaş-1030528207-2,503-0-0-1-K
FERİHA-Yıldızoğlu-1030528208-0,917-0-0-1-K
RECEP-Doğan -1030528209-3,381-0-0-1-E
CAN-Demirbaş-1030528210-2,514-0-0-1-E
GAYE-Körmükçü-1030528211-1,216-0-0-1-K
FAZLI-Barbarosoğlu-1030528212-1,923-0-0-1-E
ECENUR-Sarıoğlu-1030528213-2,129-0-0-1-K
İBRAHİM-Kılıççı-1030528214-1,703-0-0-1-E
SİBEL-Küçükler-1030528215-3,174-0-0-1-K
FEYZA-Kunt-1030528216-0,457-0-0-1-K
SAMET-Küçükler-1030528217-1,455-0-0-1-E
ASLIM-Özdoğan-1030528218-0,439-0-0-1-K
FAZİLET-Karabulut-1030528219-3,436-0-0-1-K
BAKİ-Erginsoy-1030528220-2,523-0-0-1-E
BERFİN-Ekşioğlu-1030528221-2,553-0-0-1-K
AYSU-Atan-1030528222-1,052-0-0-1-K
ILGIN-Özdoğan-1030528223-1,937-0-0-1-K
ECE-Akaydın-1030528224-2,028-0-0-1-K
EMİR-Okur-1030528225-3,442-0-0-1-E
GÜRBÜZ-Ertürk-1030528226-3,875-0-0-1-E
TAHA-Baykam-1030528227-2,659-0-0-1-E
BİLGE-Okur-1030528228-3,775-0-0-1-K
ANIL-Kurutluoğlu-1030528229-1,732-0-0-1-E
EKREM-Tazegül-1030528230-3,653-0-0-1-E
TAYFUR-Sadıklar-1030528231-2,016-0-0-1-E
TAHSİN-Bolatlı-1030528232-2,097-0-0-1-E
MERAL-Köybaşı-1030528233-3,873-0-0-1-K
YELİZ-Erbulak-1030528234-3,48-0-0-1-K
İREM-Gümüşpala-1030528235-0,553-0-0-1-K
BAŞARAN-Aşıkoğlu-1030528236-0,677-0-0-1-E
SALİH-Çatalbaş-1030528237-1,343-0-0-1-E
FURKAN-Adıvar-1030528238-0,149-0-0-1-E
SEFA-Karadaş-1030528239-3,616-0-0-1-E
ENES-Kunter-1030528240-3,971-0-0-1-E
CANAN-Sarıoğlu-1030528241-3,454-0-0-1-K
DUYGU-Poyrazoğlu-1030528242-1,378-0-0-1-K
OSMAN-Egeli-1030528243-0,14-0-0-1-E
ŞERİFE-Öymen-1030528244-1,204-0-0-1-K
DEMET-Erbulak-1030528245-0,358-0-0-1-K
CANTEKİN-Barbarosoğlu-1030528246-1,964-0-0-1-E
ECEM-Kasapoğlu-1030528247-1,374-0-0-1-K
ERKAN-Sarıoğlu-1030528248-1,814-0-0-1-E
MAHMUT-Mayhoş-1030528249-0,621-0-0-1-E
SELİM-Doğan -1030528250-0,009-0-0-1-E
MELODİ-Sepetçi-1030528251-0,43-0-0-1-K
ELİF-Dağlaroğlu-1030528252-0,209-0-0-1-K
HANDE-Baykam-1030528253-1,78-0-0-1-K
GÜLNİHAL-Korol-1030528254-3,2-0-0-1-K
DENİZ-Köybaşı-1030528255-3,445-0-0-1-K
KEREM-Tekelioğlu-1030528256-3,332-0-0-1-E
ÇAĞRI-Kunter-1030528257-1,877-0-0-1-E
SEVDE-Özbey-1030528258-0,963-0-0-1-K
EMRULLAH-Doğan -1030528259-0,82-0-0-1-E
PELİN-Süleymanoğlu-1030528260-0,645-0-0-1-K
BÜLENT-Arslanoğlu-1030528261-1,454-0-0-1-E
EFEKAN-Okumuş-1030528262-3,942-0-0-1-E
BAHADIR-Ilıcalı-1030528263-0,477-0-0-1-E
BARAN-Süleymanoğlu-1030528264-3,376-0-0-1-E
RESUL-Küçükler-1030528265-1,199-0-0-1-E
GONCA-Topaloğlu-1030528266-1,748-0-0-1-K
BUĞRA-Babaoğlu-1030528267-2,005-0-0-1-E
HALİT-Kavaklıoğlu-1030528268-3,122-0-0-1-E
İZZET-Kıraç -1030528269-2,077-0-0-1-E
EMRE-Abacı-1030528270-0,136-0-0-1-E
